age,animal.id,MouseID,Sex,Genotype,assay,experiment.date,Mass,Diet,Injection,start.date,injection.days,diet.time,Mass.Change
91,22165,8187,M,fl/fl; +/+,Total Fat Mass,2019-06-11,4.23,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,2.1600000000000006
91,22165,8187,M,fl/fl; +/+,Lean Mass,2019-06-11,20.34,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,-1.129999999999999
91,22166,8188,M,fl/fl; +/+,Body Weight,2019-06-11,22.7,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,-0.9000000000000021
91,22166,8188,M,fl/fl; +/+,Total Fat Mass,2019-06-11,2.19,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,0.56
91,22166,8188,M,fl/fl; +/+,Lean Mass,2019-06-11,18.56,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,-1.0300000000000011
91,22168,8190,M,fl/fl; +/+,Body Weight,2019-06-11,25.3,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,0.10000000000000142
91,22168,8190,M,fl/fl; +/+,Total Fat Mass,2019-06-11,3.11,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,1.68
91,22168,8190,M,fl/fl; +/+,Lean Mass,2019-06-11,20.36,Ketogenic Diet,AAV-GFP,2019-05-17,25,1,-1.120000000000001
91,22169,8191,M,fl/fl; +/+,Body Weight,2019-06-11,24,Control Diet,AAV-Cre,2019-05-17,25,1,-0.6000000000000014
91,22169,8191,M,fl/fl; +/+,Total Fat Mass,2019-06-11,2.13,Control Diet,AAV-Cre,2019-05-17,25,1,0.1399999999999999
91,22169,8191,M,fl/fl; +/+,Lean Mass,2019-06-11,19.79,Control Diet,AAV-Cre,2019-05-17,25,1,-0.620000000000001
91,22170,8192,M,fl/fl; +/+,Total Fat Mass,2019-06-11,2.27,Control Diet,AAV-Cre,2019-05-17,25,1,0.8200000000000001
91,22170,8192,M,fl/fl; +/+,Lean Mass,2019-06-11,20.56,Control Diet,AAV-Cre,2019-05-17,25,1,-1.25
91,22170,8192,M,fl/fl; +/+,Body Weight,2019-06-11,24.9,Control Diet,AAV-Cre,2019-05-17,25,1,-0.40000000000000213
91,22171,8193,M,fl/fl; +/+,Body Weight,2019-06-11,24.7,Control Diet,AAV-Cre,2019-05-17,25,1,-1.1000000000000014
91,22171,8193,M,fl/fl; +/+,Total Fat Mass,2019-06-11,0.79,Control Diet,AAV-Cre,2019-05-17,25,1,-0.34999999999999987
91,22171,8193,M,fl/fl; +/+,Lean Mass,2019-06-11,21.25,Control Diet,AAV-Cre,2019-05-17,25,1,-0.9600000000000009
91,22172,8194,M,fl/fl; +/+,Body Weight,2019-06-11,25.4,Control Diet,AAV-Cre,2019-05-17,25,1,-0.10000000000000142
91,22172,8194,M,fl/fl; +/+,Total Fat Mass,2019-06-11,2.09,Control Diet,AAV-Cre,2019-05-17,25,1,0.41999999999999993
91,22172,8194,M,fl/fl; +/+,Lean Mass,2019-06-11,21.05,Control Diet,AAV-Cre,2019-05-17,25,1,-0.6999999999999993
88,22241,8263,M,fl/fl; +/+,Body Weight,2019-06-11,27.8,Control Diet,AAV-GFP,2019-05-17,25,1,0.40000000000000213
88,22241,8263,M,fl/fl; +/+,Lean Mass,2019-06-11,22.17,Control Diet,AAV-GFP,2019-05-17,25,1,-1.0799999999999983
88,22241,8263,M,fl/fl; +/+,Total Fat Mass,2019-06-11,2.55,Control Diet,AAV-GFP,2019-05-17,25,1,0.8499999999999999
88,22243,8265,F,fl/fl; +/+,Body Weight,2019-06-11,19.4,Control Diet,AAV-Cre,2019-05-17,25,1,0
88,22243,8265,F,fl/fl; +/+,Total Fat Mass,2019-06-11,1.73,Control Diet,AAV-Cre,2019-05-17,25,1,0
88,22243,8265,F,fl/fl; +/+,Lean Mass,2019-06-11,15.38,Control Diet,AAV-Cre,2019-05-17,25,1,-0.9599999999999991
81,22262,8284,M,fl/fl; +/+,Body Weight,2019-06-11,24.5,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.5
81,22262,8284,M,fl/fl; +/+,Total Fat Mass,2019-06-11,3.35,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,1.4100000000000001
81,22262,8284,M,fl/fl; +/+,Lean Mass,2019-06-11,19.14,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.8499999999999979
81,22263,8285,M,fl/fl; +/+,Body Weight,2019-06-11,22.9,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.5
81,22263,8285,M,fl/fl; +/+,Total Fat Mass,2019-06-11,2.58,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,1.21
81,22263,8285,M,fl/fl; +/+,Lean Mass,2019-06-11,18.22,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-1.5
81,22264,8286,F,fl/fl; +/+,Body Weight,2019-06-11,19.8,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.09999999999999787
81,22264,8286,F,fl/fl; +/+,Lean Mass,2019-06-11,15.45,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-1.1799999999999997
81,22264,8286,F,fl/fl; +/+,Total Fat Mass,2019-06-11,2.62,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.9700000000000002
81,22265,8287,F,fl/fl; +/+,Body Weight,2019-06-11,21,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.6999999999999993
81,22265,8287,F,fl/fl; +/+,Lean Mass,2019-06-11,15.89,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.7100000000000009
81,22265,8287,F,fl/fl; +/+,Total Fat Mass,2019-06-11,3.24,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,1.1300000000000003
81,22266,8288,F,fl/fl; +/+,Body Weight,2019-06-11,19.3,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.5
81,22266,8288,F,fl/fl; +/+,Lean Mass,2019-06-11,15.54,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.9600000000000009
81,22266,8288,F,fl/fl; +/+,Total Fat Mass,2019-06-11,1.96,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.31000000000000005
81,22267,8289,F,fl/fl; +/+,Body Weight,2019-06-11,18,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.6000000000000014
81,22267,8289,F,fl/fl; +/+,Lean Mass,2019-06-11,14.26,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.8599999999999994
81,22267,8289,F,fl/fl; +/+,Total Fat Mass,2019-06-11,2.1,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.19000000000000017
81,22268,8290,F,fl/fl; +/+,Body Weight,2019-06-11,20.2,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-0.6000000000000014
81,22268,8290,F,fl/fl; +/+,Lean Mass,2019-06-11,15.99,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,-1.33
81,22268,8290,F,fl/fl; +/+,Total Fat Mass,2019-06-11,2.11,Ketogenic Diet,AAV-Cre,2019-05-17,25,1,0.45999999999999996
74,22322,8344,M,fl/fl; +/+,Body Weight,2019-06-11,21.5,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,-0.6999999999999993
74,22322,8344,M,fl/fl; +/+,Total Fat Mass,2019-06-11,1.09,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,-1.24
74,22322,8344,M,fl/fl; +/+,Lean Mass,2019-06-11,18.44,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,0.610000000000003
74,22323,8345,M,fl/fl; +/+,Body Weight,2019-06-11,23.2,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,-1.1999999999999993
74,22323,8345,M,fl/fl; +/+,Total Fat Mass,2019-06-11,1.32,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,-1.6700000000000002
74,22323,8345,M,fl/fl; +/+,Lean Mass,2019-06-11,19.61,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,0.6499999999999986
74,22324,8346,M,fl/fl; +/+,Body Weight,2019-06-11,22.8,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,-0.8000000000000007
74,22324,8346,M,fl/fl; +/+,Total Fat Mass,2019-06-11,1.93,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,-1.28
74,22324,8346,M,fl/fl; +/+,Lean Mass,2019-06-11,19.07,Ketogenic Diet,AAV-Cre,2019-06-07,4,-2,1.0100000000000016
74,22325,8347,F,fl/fl; +/+,Body Weight,2019-06-11,20.7,Control Diet,AAV-GFP,2019-06-07,4,-2,0.5999999999999979
74,22325,8347,F,fl/fl; +/+,Total Fat Mass,2019-06-11,1.83,Control Diet,AAV-GFP,2019-06-07,4,-2,-0.46999999999999975
74,22325,8347,F,fl/fl; +/+,Lean Mass,2019-06-11,16.54,Control Diet,AAV-GFP,2019-06-07,4,-2,0.8999999999999986
74,22326,8348,F,fl/fl; +/+,Body Weight,2019-06-11,20.7,Control Diet,AAV-GFP,2019-06-07,4,-2,0.09999999999999787
74,22326,8348,F,fl/fl; +/+,Total Fat Mass,2019-06-11,2.12,Control Diet,AAV-GFP,2019-06-07,4,-2,-0.10000000000000009
74,22326,8348,F,fl/fl; +/+,Lean Mass,2019-06-11,16.43,Control Diet,AAV-GFP,2019-06-07,4,-2,0.16999999999999815
74,22327,8349,F,fl/fl; +/+,Body Weight,2019-06-11,20.8,Control Diet,AAV-GFP,2019-06-07,4,-2,-0.09999999999999787
74,22327,8349,F,fl/fl; +/+,Total Fat Mass,2019-06-11,2.25,Control Diet,AAV-GFP,2019-06-07,4,-2,0.04999999999999982
74,22327,8349,F,fl/fl; +/+,Lean Mass,2019-06-11,16.35,Control Diet,AAV-GFP,2019-06-07,4,-2,-0.129999999999999
107,22128,8148,M,fl/fl; +/+,Total Fat Mass,2019-06-18,3.38,Control Diet,AAV-GFP,2019-05-17,32,2,1.3599999999999999
107,22128,8148,M,fl/fl; +/+,Lean Mass,2019-06-18,21.26,Control Diet,AAV-GFP,2019-05-17,32,2,-1.2099999999999973
107,22128,8148,M,fl/fl; +/+,Body Weight,2019-06-18,26.9,Control Diet,AAV-GFP,2019-05-17,32,2,-0.3000000000000007
107,22129,8149,M,fl/fl; +/+,Total Fat Mass,2019-06-18,2.88,Control Diet,AAV-GFP,2019-05-17,32,2,1.0299999999999998
107,22129,8149,M,fl/fl; +/+,Lean Mass,2019-06-18,19.53,Control Diet,AAV-GFP,2019-05-17,32,2,-0.5899999999999999
107,22129,8149,M,fl/fl; +/+,Body Weight,2019-06-18,24.6,Control Diet,AAV-GFP,2019-05-17,32,2,0.40000000000000213
107,22131,8151,F,fl/fl; +/+,Total Fat Mass,2019-06-18,2.45,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,1.0400000000000003
107,22131,8151,F,fl/fl; +/+,Lean Mass,2019-06-18,16.04,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-1.6799999999999997
107,22131,8151,F,fl/fl; +/+,Body Weight,2019-06-18,20.5,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-0.6000000000000014
107,22132,8152,F,fl/fl; +/+,Total Fat Mass,2019-06-18,5.04,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,3
107,22132,8152,F,fl/fl; +/+,Lean Mass,2019-06-18,16.11,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-0.990000000000002
107,22132,8152,F,fl/fl; +/+,Body Weight,2019-06-18,22.8,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,1.4000000000000021
107,22133,8153,F,fl/fl; +/+,Total Fat Mass,2019-06-18,2.84,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,0.5699999999999998
107,22133,8153,F,fl/fl; +/+,Lean Mass,2019-06-18,17.03,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-0.5599999999999987
107,22133,8153,F,fl/fl; +/+,Body Weight,2019-06-18,22,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,0.10000000000000142
107,22134,8154,F,fl/fl; +/+,Total Fat Mass,2019-06-18,3.68,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,0.8000000000000003
107,22134,8154,F,fl/fl; +/+,Lean Mass,2019-06-18,19.06,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-0.4200000000000017
107,22134,8154,F,fl/fl; +/+,Body Weight,2019-06-18,25.1,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,0.6000000000000014
98,22165,8187,M,fl/fl; +/+,Total Fat Mass,2019-06-18,4.85,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,2.78
98,22165,8187,M,fl/fl; +/+,Lean Mass,2019-06-18,20.83,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-0.6400000000000006
98,22165,8187,M,fl/fl; +/+,Body Weight,2019-06-18,27.7,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,1.8000000000000007
98,22166,8188,M,fl/fl; +/+,Total Fat Mass,2019-06-18,2.89,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,1.2600000000000002
98,22166,8188,M,fl/fl; +/+,Lean Mass,2019-06-18,18.92,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-0.6699999999999982
98,22166,8188,M,fl/fl; +/+,Body Weight,2019-06-18,24,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,0.3999999999999986
98,22168,8190,M,fl/fl; +/+,Total Fat Mass,2019-06-18,3.92,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,2.49
98,22168,8190,M,fl/fl; +/+,Lean Mass,2019-06-18,20.35,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,-1.129999999999999
98,22168,8190,M,fl/fl; +/+,Body Weight,2019-06-18,26.4,Ketogenic Diet,AAV-GFP,2019-05-17,32,2,1.1999999999999993
98,22169,8191,M,fl/fl; +/+,Total Fat Mass,2019-06-18,2.51,Control Diet,AAV-Cre,2019-05-17,32,2,0.5199999999999998
98,22169,8191,M,fl/fl; +/+,Lean Mass,2019-06-18,20.63,Control Diet,AAV-Cre,2019-05-17,32,2,0.21999999999999886
98,22169,8191,M,fl/fl; +/+,Body Weight,2019-06-18,25.3,Control Diet,AAV-Cre,2019-05-17,32,2,0.6999999999999993
98,22170,8192,M,fl/fl; +/+,Total Fat Mass,2019-06-18,2.54,Control Diet,AAV-Cre,2019-05-17,32,2,1.09
98,22170,8192,M,fl/fl; +/+,Lean Mass,2019-06-18,20.74,Control Diet,AAV-Cre,2019-05-17,32,2,-1.0700000000000003
98,22170,8192,M,fl/fl; +/+,Body Weight,2019-06-18,25.5,Control Diet,AAV-Cre,2019-05-17,32,2,0.1999999999999993
98,22171,8193,M,fl/fl; +/+,Total Fat Mass,2019-06-18,1.39,Control Diet,AAV-Cre,2019-05-17,32,2,0.25
98,22171,8193,M,fl/fl; +/+,Lean Mass,2019-06-18,21.37,Control Diet,AAV-Cre,2019-05-17,32,2,-0.8399999999999999
98,22171,8193,M,fl/fl; +/+,Body Weight,2019-06-18,25,Control Diet,AAV-Cre,2019-05-17,32,2,-0.8000000000000007
98,22172,8194,M,fl/fl; +/+,Total Fat Mass,2019-06-18,2.86,Control Diet,AAV-Cre,2019-05-17,32,2,1.19
98,22172,8194,M,fl/fl; +/+,Lean Mass,2019-06-18,20.99,Control Diet,AAV-Cre,2019-05-17,32,2,-0.7600000000000016
98,22172,8194,M,fl/fl; +/+,Body Weight,2019-06-18,26.2,Control Diet,AAV-Cre,2019-05-17,32,2,0.6999999999999993
95,22241,8263,M,fl/fl; +/+,Total Fat Mass,2019-06-18,3.45,Control Diet,AAV-GFP,2019-05-17,32,2,1.7500000000000002
95,22241,8263,M,fl/fl; +/+,Lean Mass,2019-06-18,22.54,Control Diet,AAV-GFP,2019-05-17,32,2,-0.7100000000000009
95,22241,8263,M,fl/fl; +/+,Body Weight,2019-06-18,28.5,Control Diet,AAV-GFP,2019-05-17,32,2,1.1000000000000014
95,22243,8265,F,fl/fl; +/+,Total Fat Mass,2019-06-18,1.4,Control Diet,AAV-Cre,2019-05-17,32,2,-0.33000000000000007
95,22243,8265,F,fl/fl; +/+,Lean Mass,2019-06-18,15.77,Control Diet,AAV-Cre,2019-05-17,32,2,-0.5700000000000003
95,22243,8265,F,fl/fl; +/+,Body Weight,2019-06-18,19.3,Control Diet,AAV-Cre,2019-05-17,32,2,-0.09999999999999787
88,22262,8284,M,fl/fl; +/+,Total Fat Mass,2019-06-18,5.15,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,3.2100000000000004
88,22262,8284,M,fl/fl; +/+,Lean Mass,2019-06-18,18.88,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-1.1099999999999994
88,22262,8284,M,fl/fl; +/+,Body Weight,2019-06-18,26,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,2
88,22263,8285,M,fl/fl; +/+,Total Fat Mass,2019-06-18,4.47,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,3.0999999999999996
88,22263,8285,M,fl/fl; +/+,Lean Mass,2019-06-18,18.49,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-1.2300000000000004
88,22263,8285,M,fl/fl; +/+,Body Weight,2019-06-18,24.7,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,2.3000000000000007
88,22264,8286,F,fl/fl; +/+,Total Fat Mass,2019-06-18,3.62,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,1.9700000000000002
88,22264,8286,F,fl/fl; +/+,Lean Mass,2019-06-18,15.47,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-1.1599999999999984
88,22264,8286,F,fl/fl; +/+,Body Weight,2019-06-18,21,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,1.1000000000000014
88,22265,8287,F,fl/fl; +/+,Total Fat Mass,2019-06-18,4.31,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,2.1999999999999997
88,22265,8287,F,fl/fl; +/+,Lean Mass,2019-06-18,16.08,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-0.5200000000000031
88,22265,8287,F,fl/fl; +/+,Body Weight,2019-06-18,22.3,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,2
88,22266,8288,F,fl/fl; +/+,Total Fat Mass,2019-06-18,2.56,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,0.9100000000000001
88,22266,8288,F,fl/fl; +/+,Lean Mass,2019-06-18,15.57,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-0.9299999999999997
88,22266,8288,F,fl/fl; +/+,Body Weight,2019-06-18,20,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,0.1999999999999993
88,22267,8289,F,fl/fl; +/+,Total Fat Mass,2019-06-18,2.56,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,0.6500000000000001
88,22267,8289,F,fl/fl; +/+,Lean Mass,2019-06-18,15.3,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,0.1800000000000015
88,22267,8289,F,fl/fl; +/+,Body Weight,2019-06-18,19.8,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,1.1999999999999993
88,22268,8290,F,fl/fl; +/+,Total Fat Mass,2019-06-18,2.11,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,0.45999999999999996
88,22268,8290,F,fl/fl; +/+,Lean Mass,2019-06-18,16.54,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-0.7800000000000011
88,22268,8290,F,fl/fl; +/+,Body Weight,2019-06-18,20.7,Ketogenic Diet,AAV-Cre,2019-05-17,32,2,-0.10000000000000142
81,22322,8344,M,fl/fl; +/+,Body Weight,2019-06-18,22.1,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,-0.09999999999999787
81,22322,8344,M,fl/fl; +/+,Total Fat Mass,2019-06-18,1.39,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,-0.9400000000000002
81,22322,8344,M,fl/fl; +/+,Lean Mass,2019-06-18,18.61,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,0.7800000000000011
81,22323,8345,M,fl/fl; +/+,Body Weight,2019-06-18,24.2,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,-0.1999999999999993
81,22323,8345,M,fl/fl; +/+,Total Fat Mass,2019-06-18,1.82,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,-1.1700000000000002
81,22323,8345,M,fl/fl; +/+,Lean Mass,2019-06-18,19.73,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,0.7699999999999996
81,22324,8346,M,fl/fl; +/+,Body Weight,2019-06-18,23.1,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,-0.5
81,22324,8346,M,fl/fl; +/+,Total Fat Mass,2019-06-18,2.41,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,-0.7999999999999998
81,22324,8346,M,fl/fl; +/+,Lean Mass,2019-06-18,18.71,Ketogenic Diet,AAV-Cre,2019-06-07,11,-1,0.6500000000000021
81,22325,8347,F,fl/fl; +/+,Body Weight,2019-06-18,20.2,Control Diet,AAV-GFP,2019-06-07,11,-1,0.09999999999999787
81,22325,8347,F,fl/fl; +/+,Total Fat Mass,2019-06-18,1.89,Control Diet,AAV-GFP,2019-06-07,11,-1,-0.4099999999999999
81,22325,8347,F,fl/fl; +/+,Lean Mass,2019-06-18,16.2,Control Diet,AAV-GFP,2019-06-07,11,-1,0.5599999999999987
81,22326,8348,F,fl/fl; +/+,Body Weight,2019-06-18,20.9,Control Diet,AAV-GFP,2019-06-07,11,-1,0.29999999999999716
81,22326,8348,F,fl/fl; +/+,Total Fat Mass,2019-06-18,1.97,Control Diet,AAV-GFP,2019-06-07,11,-1,-0.2500000000000002
81,22326,8348,F,fl/fl; +/+,Lean Mass,2019-06-18,16.86,Control Diet,AAV-GFP,2019-06-07,11,-1,0.5999999999999979
81,22327,8349,F,fl/fl; +/+,Body Weight,2019-06-18,20.8,Control Diet,AAV-GFP,2019-06-07,11,-1,-0.09999999999999787
81,22327,8349,F,fl/fl; +/+,Total Fat Mass,2019-06-18,2,Control Diet,AAV-GFP,2019-06-07,11,-1,-0.20000000000000018
81,22327,8349,F,fl/fl; +/+,Lean Mass,2019-06-18,16.42,Control Diet,AAV-GFP,2019-06-07,11,-1,-0.05999999999999872
114,22128,8148,M,fl/fl; +/+,Body Weight,2019-06-25,27.5,Control Diet,AAV-GFP,2019-05-17,39,3,0.3000000000000007
114,22128,8148,M,fl/fl; +/+,Total Fat Mass,2019-06-25,2.61,Control Diet,AAV-GFP,2019-05-17,39,3,0.5899999999999999
114,22128,8148,M,fl/fl; +/+,Lean Mass,2019-06-25,19.75,Control Diet,AAV-GFP,2019-05-17,39,3,-2.719999999999999
114,22129,8149,M,fl/fl; +/+,Body Weight,2019-06-25,25.7,Control Diet,AAV-GFP,2019-05-17,39,3,1.5
114,22129,8149,M,fl/fl; +/+,Total Fat Mass,2019-06-25,3.52,Control Diet,AAV-GFP,2019-05-17,39,3,1.67
114,22129,8149,M,fl/fl; +/+,Lean Mass,2019-06-25,22.53,Control Diet,AAV-GFP,2019-05-17,39,3,2.41
114,22131,8151,F,fl/fl; +/+,Body Weight,2019-06-25,21,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,-0.10000000000000142
114,22131,8151,F,fl/fl; +/+,Total Fat Mass,2019-06-25,2.79,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.3800000000000001
114,22131,8151,F,fl/fl; +/+,Lean Mass,2019-06-25,15.82,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,-1.8999999999999986
114,22132,8152,F,fl/fl; +/+,Body Weight,2019-06-25,23.8,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,2.400000000000002
114,22132,8152,F,fl/fl; +/+,Total Fat Mass,2019-06-25,6.42,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,4.38
114,22132,8152,F,fl/fl; +/+,Lean Mass,2019-06-25,15.39,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,-1.7100000000000009
114,22133,8153,F,fl/fl; +/+,Body Weight,2019-06-25,23.1,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.2000000000000028
114,22133,8153,F,fl/fl; +/+,Total Fat Mass,2019-06-25,3.76,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.4899999999999998
114,22133,8153,F,fl/fl; +/+,Lean Mass,2019-06-25,17.23,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,-0.35999999999999943
114,22134,8154,F,fl/fl; +/+,Body Weight,2019-06-25,26.2,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.6999999999999993
114,22134,8154,F,fl/fl; +/+,Total Fat Mass,2019-06-25,4.68,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.7999999999999998
114,22134,8154,F,fl/fl; +/+,Lean Mass,2019-06-25,19.1,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,-0.379999999999999
105,22165,8187,M,fl/fl; +/+,Body Weight,2019-06-25,29.9,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,4
105,22165,8187,M,fl/fl; +/+,Total Fat Mass,2019-06-25,7.01,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,4.9399999999999995
105,22166,8188,M,fl/fl; +/+,Body Weight,2019-06-25,25.1,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.5
105,22166,8188,M,fl/fl; +/+,Total Fat Mass,2019-06-25,3.61,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,1.98
105,22168,8190,M,fl/fl; +/+,Body Weight,2019-06-25,27.5,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,2.3000000000000007
105,22168,8190,M,fl/fl; +/+,Total Fat Mass,2019-06-25,4.64,Ketogenic Diet,AAV-GFP,2019-05-17,39,3,3.21
105,22169,8191,M,fl/fl; +/+,Body Weight,2019-06-25,26.6,Control Diet,AAV-Cre,2019-05-17,39,3,2
105,22169,8191,M,fl/fl; +/+,Total Fat Mass,2019-06-25,3.28,Control Diet,AAV-Cre,2019-05-17,39,3,1.2899999999999998
105,22169,8191,M,fl/fl; +/+,Lean Mass,2019-06-25,20.82,Control Diet,AAV-Cre,2019-05-17,39,3,0.41000000000000014
105,22170,8192,M,fl/fl; +/+,Body Weight,2019-06-25,26.4,Control Diet,AAV-Cre,2019-05-17,39,3,1.0999999999999979
105,22170,8192,M,fl/fl; +/+,Total Fat Mass,2019-06-25,3.11,Control Diet,AAV-Cre,2019-05-17,39,3,1.66
105,22170,8192,M,fl/fl; +/+,Lean Mass,2019-06-25,20.94,Control Diet,AAV-Cre,2019-05-17,39,3,-0.8699999999999974
105,22171,8193,M,fl/fl; +/+,Body Weight,2019-06-25,25.4,Control Diet,AAV-Cre,2019-05-17,39,3,-0.40000000000000213
105,22171,8193,M,fl/fl; +/+,Total Fat Mass,2019-06-25,1.42,Control Diet,AAV-Cre,2019-05-17,39,3,0.28
105,22171,8193,M,fl/fl; +/+,Lean Mass,2019-06-25,21,Control Diet,AAV-Cre,2019-05-17,39,3,-1.2100000000000009
105,22172,8194,M,fl/fl; +/+,Body Weight,2019-06-25,27.2,Control Diet,AAV-Cre,2019-05-17,39,3,1.6999999999999993
105,22172,8194,M,fl/fl; +/+,Total Fat Mass,2019-06-25,3.57,Control Diet,AAV-Cre,2019-05-17,39,3,1.9
105,22172,8194,M,fl/fl; +/+,Lean Mass,2019-06-25,21.26,Control Diet,AAV-Cre,2019-05-17,39,3,-0.48999999999999844
102,22241,8263,M,fl/fl; +/+,Body Weight,2019-06-25,22.5,Control Diet,AAV-GFP,2019-05-17,39,3,-4.899999999999999
102,22241,8263,M,fl/fl; +/+,Total Fat Mass,2019-06-25,3.57,Control Diet,AAV-GFP,2019-05-17,39,3,1.8699999999999999
102,22241,8263,M,fl/fl; +/+,Total Fat Mass,2019-06-25,4.42,Control Diet,AAV-GFP,2019-05-17,39,3,2.7199999999999998
