ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
GO:0051251,positive regulation of lymphocyte activation,256,-0.5553870019368966,-1.966556539931899,1.0420796554240275e-10,2.518914943090959e-8,2.3447889172993698e-8,2252,"tags=36%, list=15%, signal=31%",Il15ra/Cd38/Chrnb2/Egr3/Spn/Dhps/Il6/Cd74/Xcl1/Adam8/Zbtb16/Pdcd1lg2/Sox13/Prdm1/Flt3l/Thy1/Cd274/Il18/Irs2/Fgf10/Tlr9/Ikzf1/H2-M3/Tbx21/Ccdc88b/Btnl2/Runx3/Cdkn1a/Cd80/H2-DMa/Ccl5/Inpp5d/Nckap1l/Nfkbid/Il1b/Mef2c/Tnfrsf14/Carmil2/Socs1/Il4/Il21/Myb/Lep/Cd160/Tox/Tacr1/Clcf1/Cd83/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Cd3e/Icosl/Mpl/Syk/Prkcq/Coro1a/Rhoh/Efnb3/Ifng/Sash3/Tnfsf4/Il2/Igll1/Il15/Zap70/Rasal3/Il7r/Cd4/Il2rg/Tespa1/Cd40/Il27ra/Lck/Pagr1a/Cd59b/Cd6/Cd40lg/Cd27/Bst1/Cd209e/Tnfsf14/Slamf1/Cd5/Tnfrsf13c/Il12a/Ccr7/Foxp3/Lef1
GO:0042692,muscle cell differentiation,360,0.5131209239441126,1.8697752985468368,1.545413899003331e-10,3.591898535260434e-8,3.343599949908421e-8,1925,"tags=25%, list=13%, signal=22%",Myoz2/Csrp3/Hnrnpu/Myl2/Ccn4/Ankrd2/Acta1/Mypn/Neb/Casq1/Ryr1/Ttn/Klhl41/Myf6/Synb/Tnnt3/Lmod3/Alpk2/Mesp1/Fbxo40/Myod1/Adra1b/Myoz1/Nrap/Tnnt1/Myo18b/Tmod4/Sypl2/Myog/Tcap/Synpo2l/Klhl40/Xirp1/Popdc3/Cav2/Cavin4/Cacna1s/Tmod1/Trim72/Six1/Actn2/Mylk2/Rarb/Prkg1/Rbm24/Sox6/Alpk3/Tbx5/Igf2/Wnt7b/Ccn3/Kel/Bdnf/Actc1/Mylk3/Flnc/Igfbp5/Stac3/Ldb3/Olfm2/Sgcd/Bves/Popdc2/Nfatc4/Wnt4/Ankrd23/Speg/Lmod2/Homer1/Krt19/Id2/Nr3c1/Map2k4/Adra1a/Akap6/Pak1/Fgfr2/Ppara/Tbx3/Akap13/Ctnnb1/Tmod3/Smarcd3/Krt8/Casp1/Prox1/Pbrm1/Slc25a4/Casq2/Klf5
GO:0003012,muscle system process,361,0.5070763051992194,1.851125557822378,3.042775712745536e-10,6.568406701297989e-8,6.114349863127665e-8,2161,"tags=31%, list=14%, signal=27%",Myoz2/Myh8/Csrp3/Prkag3/Myl2/Myh7/Ccn4/Myh4/Myom2/Casq1/Ryr1/Mybpc2/Myom3/Myh1/Ttn/Myl1/Jsrp1/Tnnc2/Pgam2/Mybpc1/Tnnt3/Mstn/Lmod3/Nos1/Myod1/Adra1b/Clcn1/Myoz1/Tnni2/Atp2a1/Tnni1/Tnnt1/Myh2/Tmod4/Scn4b/Trim63/Myog/Tcap/Abat/Myom1/Cacna1s/Tmod1/Trim72/Actn2/Mylk2/Prkg1/Ptger3/Srl/Scn4a/Edn3/Cacna2d1/Actc1/Gsn/Igfbp5/Stac3/Nr4a3/Sgcd/Chrna1/Ccdc78/Calca/Tnnc1/Slc8a3/Ctnna3/Tmem38a/Kcnd3/Tacr3/Htr2a/Chrm2/Kcnj2/Chrne/Smad3/Pde9a/Abcc8/Ryr3/Npy1r/Fxyd1/Nol3/Lmod2/Htr1d/Homer1/Drd1/Cacnb2/Nr3c1/Map2k4/Adra1a/Akap6/Pak1/Ar/Adra2a/Cacna1g/Ppara/Tbx3/Jarid2/Akap13/Atp1a2/Tmod3/Slc25a4/Casq2/Prkca/Scn1b/Dsp/Pde4b/Ptgs2/Myl3/Fkbp1b/Cav1/Smad5/Synm/Tmod2/Stc1/Srsf1
GO:0002253,activation of immune response,225,-0.5763181843644164,-2.004620965759929,3.043445104026869e-10,6.568406701297989e-8,6.114349863127665e-8,1765,"tags=28%, list=12%, signal=25%",Tlr9/C3/Cfp/Sh2b2/Cmtm3/Nfam1/Btnl2/Txk/Plcl2/Rftn1/Pram1/Prkcb/Nckap1l/Nfkbid/Fpr2/Il1b/Mef2c/Ubash3a/Lcp2/Carmil2/Lat2/Gpr33/Cd160/Dennd1b/Sla2/Card11/Ptprc/Bcl2/Stap1/Ptpn6/Cd3e/Klhl6/Icosl/Lax1/Syk/Ctla4/Gcsam/Ifng/Cacna1f/Themis/Igll1/Zap70/Myo1g/Sh2d1a/Skap1/Itk/Tespa1/Lck/Cd59b/Cd247/Cd79a/Cd5l/Trat1/Cd79b/Ccr7/Blk/Ms4a1/Cd22/Foxp3/Cd19/Fcrl5/Cr2
GO:0050864,regulation of B cell activation,126,-0.658222786307028,-2.1711881509423527,3.3014398626132773e-10,6.87951761716277e-8,6.403954492125357e-8,1592,"tags=37%, list=11%, signal=33%",Tbx21/Nfam1/Cdkn1a/Slamf8/Inpp5d/Nckap1l/Mzb1/Mef2c/Il4/Il21/Tnfrsf13b/Btk/Clcf1/Gpr183/Card11/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Syk/Ctla4/Ifng/Sash3/Samsn1/Tnfsf4/Il2/Igll1/Il10/Il2rg/Cd40/Il27ra/Pagr1a/Tbc1d10c/Cd40lg/Cd27/Bst1/Ikzf3/Flt3/Tnfrsf13c/Btla/Bank1/Blk/Cd22/Foxp3/Siglecg/Cd19
GO:0042100,B cell proliferation,83,-0.7212517224125352,-2.239575700018391,4.741431966326427e-10,9.550824457503534e-8,8.890600851946816e-8,1509,"tags=45%, list=10%, signal=40%",Cdkn1a/Plcl2/Inpp5d/Nckap1l/Mzb1/Mef2c/Il4/Il21/Tnfrsf13b/Cd70/Btk/Clcf1/Gpr183/Card11/Ptprc/Bcl2/Tnfrsf4/Ctla4/Sash3/Il2/Il7r/Il10/Gapt/Cd40/Cd40lg/Cd27/Bst1/Ikzf3/Cd79a/Tnfrsf13c/Btla/Blk/Cd22/Siglecg/Cd19/Lef1/Cr2
GO:0030183,B cell differentiation,113,-0.6673492401422386,-2.1528768373381526,9.703309520560633e-10,1.891519336540255e-7,1.7607635340535154e-7,1781,"tags=35%, list=12%, signal=31%",Tnfaip3/Tlr9/Hdac9/Ikzf1/Nfam1/Plcl2/Cmtm7/Slamf8/Fzd9/Inpp5d/Nckap1l/Dock10/Il21/Myb/Lyl1/Btk/Clcf1/Pou2f2/Gpr183/Card11/Ptprc/Bcl2/Ptpn6/Syk/Gimap1/6030468B19Rik/Pou2af1/Dock11/Il2rg/Cd40lg/Cd27/Cdh17/Ikzf3/Flt3/Cd79a/Ntrk1/Cd79b/Ms4a1/Cd19/Cr2
GO:0051146,striated muscle cell differentiation,286,0.5341627745095405,1.9023035723635442,1.0392123359210525e-9,1.9624875456159127e-7,1.8268258957770084e-7,975,"tags=21%, list=7%, signal=20%",Myoz2/Csrp3/Hnrnpu/Myl2/Ccn4/Ankrd2/Acta1/Mypn/Neb/Casq1/Ryr1/Ttn/Klhl41/Myf6/Synb/Tnnt3/Lmod3/Alpk2/Mesp1/Myod1/Adra1b/Myoz1/Nrap/Tnnt1/Myo18b/Tmod4/Myog/Tcap/Synpo2l/Klhl40/Xirp1/Popdc3/Cav2/Cavin4/Cacna1s/Tmod1/Trim72/Six1/Actn2/Mylk2/Rarb/Prkg1/Rbm24/Sox6/Alpk3/Tbx5/Igf2/Ccn3/Kel/Bdnf/Actc1/Mylk3/Flnc/Igfbp5/Stac3/Ldb3/Sgcd/Bves/Popdc2
GO:0002637,regulation of immunoglobulin production,69,-0.7444789642063976,-2.2290310312717128,1.3048711435644428e-9,2.38949585471513e-7,2.2243162332403134e-7,724,"tags=35%, list=5%, signal=33%",Tnfaip3/Tlr9/Tbx21/Mzb1/Il4/Clcf1/Ptprc/Tnfrsf4/Il13ra2/Ifng/Sash3/6030468B19Rik/Tnfsf4/Il2/Il33/Cd40/Il27ra/Vpreb3/Pagr1a/Cd40lg/Cd37/Cd22/Foxp3/Siglecg
GO:0050853,B cell receptor signaling pathway,48,-0.7996493344835431,-2.2346009280221875,1.3706767216180657e-9,2.4361763025699915e-7,2.2677697833829548e-7,1679,"tags=56%, list=11%, signal=50%",Sh2b2/Cmtm3/Nfam1/Plcl2/Rftn1/Prkcb/Nckap1l/Mef2c/Lat2/Ptprc/Bcl2/Stap1/Ptpn6/Klhl6/Syk/Ctla4/Gcsam/Igll1/Itk/Lck/Cd79a/Cd79b/Blk/Ms4a1/Cd22/Cd19/Fcrl5
GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,64,-0.750875795645029,-2.207192247621188,2.2346962950008072e-9,3.7511860307471884e-7,3.491876315931086e-7,724,"tags=23%, list=5%, signal=22%",Clcf1/Ptprc/Icosl/Ifng/Tnfsf4/Il2/Cd40/Il27ra/Bcl11b/Pagr1a/Cd40lg/Ccr6/Foxp3/Lef1/Aicda
GO:0016444,somatic cell DNA recombination,64,-0.750875795645029,-2.207192247621188,2.2346962950008072e-9,3.7511860307471884e-7,3.491876315931086e-7,724,"tags=23%, list=5%, signal=22%",Clcf1/Ptprc/Icosl/Ifng/Tnfsf4/Il2/Cd40/Il27ra/Bcl11b/Pagr1a/Cd40lg/Ccr6/Foxp3/Lef1/Aicda
GO:0046631,alpha-beta T cell activation,145,-0.6311312881749207,-2.111955880147374,2.5853089930772396e-9,4.222438444639394e-7,3.9305522785219826e-7,2219,"tags=43%, list=15%, signal=37%",Batf/Spn/Il6/Xcl1/Zbtb16/Prdm1/Il6ra/Cd274/Il18/Elf4/Smad7/Ikzf1/H2-M3/Tbx21/Runx3/Txk/Cd80/Gadd45g/Nckap1l/Nfkbid/Tnfrsf14/Il27/Socs1/Clec4f/Il4/Il21/Myb/Cd160/Cdh26/Irf4/Tox/Dock2/Cd83/Gpr183/Ptprc/Bcl2/Cd3e/Syk/Prkcq/Ly9/Tnfsf8/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Eomes/Il15/Zap70/Rasal3/Il2rg/Wdfy4/Pla2g2d/Itk/Bcl11b/Slamf6/Gpr18/Btla/Il12a/Fut7/Ccr7/Foxp3/Lef1
GO:0002312,B cell activation involved in immune response,83,-0.7066327291633216,-2.1941819199797696,2.9284088022591194e-9,4.6569406294873307e-7,4.335018459632337e-7,1231,"tags=30%, list=8%, signal=28%",Tbx21/Plcl2/Dock10/Il4/Il21/Clcf1/Gpr183/Ptprc/Icosl/Ifng/6030468B19Rik/Tnfsf4/Il2/Pou2af1/Dock11/Gapt/Cd40/Il27ra/Pagr1a/Cd40lg/Cdh17/Ccr6/Foxp3/Cd19/Aicda
GO:0030239,myofibril assembly,64,0.7416474711376111,2.258881640211684,3.2866052676766402e-9,5.049805788389041e-7,4.700725873895161e-7,1923,"tags=50%, list=13%, signal=44%",Myoz2/Csrp3/Myl2/Acta1/Mypn/Neb/Casq1/Ttn/Klhl41/Tnnt3/Lmod3/Myoz1/Nrap/Tnnt1/Tmod4/Tcap/Synpo2l/Xirp1/Cavin4/Tmod1/Actn2/Actc1/Mylk3/Ldb3/Ankrd23/Lmod2/Krt19/Akap13/Tmod3/Krt8/Prox1/Casq2
GO:0050863,regulation of T cell activation,291,-0.5209175632203226,-1.8593748690640908,3.3673672918269192e-9,5.049805788389041e-7,4.700725873895161e-7,2184,"tags=33%, list=15%, signal=29%",Egr3/Spn/Dhps/Il6/Cd74/Xcl1/Adam8/Zbtb16/Pdcd1lg2/Sox13/Prdm1/Csk/Thy1/Cd274/Cd209a/Il18/Smad7/Ikzf1/H2-M3/Tbx21/Gnrh1/Ccdc88b/Btnl2/Runx3/Cd80/H2-DMa/Fancd2/Ccl5/Zc3h12d/Nckap1l/Nfkbid/Il1b/Tnfrsf14/Il27/Tigit/Carmil2/Socs1/Il4/Foxn1/Il21/Myb/Lep/Tnfaip8l2/Cd160/Clec4g/Pag1/Tox/Cd83/Card11/Itgal/Ptprc/Ptpn6/Cd3e/Icosl/Lax1/Syk/Ctla4/Prkcq/Coro1a/Rhoh/Cyp26b1/Efnb3/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Zap70/Rasal3/Il7r/Dtx1/Cd4/Il2rg/Pla2g2d/Tespa1/Il27ra/Rac2/Lck/Cd59b/Cd6/Cd40lg/Cd27/Cd209e/Tnfsf14/Sit1/Lat/Slamf1/Cd5/H2-Oa/Tnfrsf13c/Btla/Il12a/Ccr7/Foxp3/Lef1
GO:0016064,immunoglobulin mediated immune response,109,-0.6619144535206061,-2.122662865981586,3.502663509468383e-9,5.049805788389041e-7,4.700725873895161e-7,752,"tags=23%, list=5%, signal=22%",Btk/Clcf1/Pou2f2/Ptprc/Ptpn6/Il13ra2/Lta/Icosl/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Igll1/Gapt/Cd40/Il27ra/Pagr1a/Cd40lg/Ccr6/Foxp3/Cd19/Fcer2a/Aicda/Cr2
GO:0070663,regulation of leukocyte proliferation,228,-0.5516385315250252,-1.9235085935656129,3.50971112216349e-9,5.049805788389041e-7,4.700725873895161e-7,2192,"tags=37%, list=15%, signal=32%",Chrnb2/Spn/Dhps/Il6/Cd74/Xcl1/Pdcd1lg2/Prdm1/Flt3l/Cd274/Cd209a/Il18/Irs2/Fgf10/Tlr9/Ocstamp/H2-M3/Gnrh1/Ccdc88b/Btnl2/Cdkn1a/Cd80/Ccl5/Zc3h12d/Inpp5d/Nckap1l/Mzb1/Il1b/Mef2c/Tnfrsf14/Il27/Carmil2/Il4/Il21/Tnfrsf13b/Lep/Clec4g/Tacr1/Btk/Clcf1/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Cd3e/Icosl/Mpl/Syk/Ctla4/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Il33/Zap70/Rasal3/Cd4/Il10/Pla2g2d/Cd40/Il27ra/Rac2/Cd59b/Cd6/Cd40lg/Bst1/Ikzf3/Grem1/Cd209e/Slamf1/Tnfrsf13c/Btla/Il12a/Ccr7/Blk/Cd22/Foxp3/Siglecg
GO:0055013,cardiac muscle cell development,88,0.6927833445112006,2.197655063777298,3.928867119454666e-9,5.521428837875475e-7,5.139746851007524e-7,2207,"tags=41%, list=15%, signal=35%",Csrp3/Hnrnpu/Myl2/Ccn4/Neb/Ttn/Alpk2/Adra1b/Nrap/Myo18b/Tcap/Xirp1/Cavin4/Actn2/Prkg1/Alpk3/Actc1/Mylk3/Sgcd/Bves/Popdc2/Speg/Nr3c1/Map2k4/Adra1a/Akap6/Pak1/Ppara/Tbx3/Akap13/Prox1/Slc25a4/Cxadr/Fhl2/Pitx2/Sgcb
GO:0007159,leukocyte cell-cell adhesion,315,-0.5086749632831268,-1.8277007545925237,4.074068473511094e-9,5.595362678506259e-7,5.208569837905093e-7,1636,"tags=36%, list=11%, signal=32%",Nfkbiz/Il1a/Gcnt1/Lag3/Msn/Tnfsf13b/H2-Aa/Rasgrp1/Cd44/Alox5/Icam1/Egr3/Spn/Dhps/Il6/Cd74/Xcl1/Adam8/Zbtb16/Pdcd1lg2/Sox13/Thy1/Cd274/Il18/Ptafr/Fut4/Tnip1/Smad7/Ikzf1/H2-M3/Tbx21/Gnrh1/Ccdc88b/Btnl2/Runx3/Cd80/H2-DMa/Ccl5/Zc3h12d/Nckap1l/Nfkbid/Il1b/Tnfrsf14/Itgb2/Ets1/Tigit/Carmil2/Socs1/Il4/Il21/Fut9/Stk10/Myb/Lep/Tnfaip8l2/Cd160/Clec4g/Selplg/Pag1/Fermt3/Cd83/Card11/Itgal/Ptprc/L1cam/Ptpn6/Cd3e/Icosl/Lax1/Syk/Ctla4/Prkcq/Coro1a/Rhoh/Efnb3/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Itgb7/Apoa4/Zap70/Rasal3/Il7r/Dtx1/Cd4/Il2rg/Pla2g2d/Skap1/Tespa1/Il27ra/Rac2/Lck/Cd59b/Cd6/Cd40lg/Cd27/Cd209e/Tnfsf14/Sell/Slamf1/Cd5/Tnfrsf13c/Btla/Il12a/Fut7/Ccr7/Chst4/Foxp3/Lef1
GO:0050867,positive regulation of cell activation,324,-0.5059906460158573,-1.8249466033403603,4.632418623348958e-9,6.220823497977279e-7,5.790794180860078e-7,2192,"tags=34%, list=15%, signal=29%",Chrnb2/Egr3/Spn/Dhps/Il6/Cd74/Xcl1/Adam8/Zbtb16/Pdcd1lg2/Sox13/Prdm1/Flt3l/Thy1/Cd274/Il18/Irs2/Ptafr/Fgf10/Tlr9/Adora3/Stxbp1/F2rl1/Ikzf1/H2-M3/Tbx21/Plek/Ccdc88b/Btnl2/Runx3/Capn3/Cdkn1a/Cd80/H2-DMa/Ccl5/Clec4d/Inpp5d/Nckap1l/Nfkbid/Il1b/Mef2c/Tnfrsf14/Lrrk2/Itgb2/Carmil2/Socs1/Il4/Il21/Pla2g3/Myb/Lep/Cd160/Nppc/Ttbk1/Tox/Tacr1/Il16/Clcf1/Cd83/Gpr183/Card11/Itgal/Fgr/Ptprc/Bcl2/Stap1/Tnfrsf4/Cd3e/Icosl/Mpl/Syk/Prkcq/Coro1a/Rhoh/Efnb3/Ifng/Sash3/Fcer1a/Tnfsf4/Il2/Igll1/Il15/Il33/Zap70/Rasal3/Il7r/Cd4/Il10/Il2rg/Tespa1/Cd40/Il27ra/Lck/Pagr1a/Cd59b/Cd6/Cd40lg/Cd27/Bst1/Cd209e/Tnfsf14/Crhr1/Slamf1/Cd5/Tnfrsf13c/Il12a/Ccr7/Foxp3/Lef1
GO:1903039,positive regulation of leukocyte cell-cell adhesion,203,-0.5587782060880572,-1.9271277143463708,5.270405707257587e-9,6.92370906281687e-7,6.4450910983031e-7,2388,"tags=41%, list=16%, signal=35%",Nfkbiz/Il1a/Tnfsf13b/H2-Aa/Rasgrp1/Cd44/Alox5/Icam1/Egr3/Spn/Dhps/Il6/Cd74/Xcl1/Adam8/Zbtb16/Pdcd1lg2/Sox13/Thy1/Cd274/Il18/Ptafr/Fut4/Ikzf1/H2-M3/Ccdc88b/Btnl2/Runx3/Cd80/H2-DMa/Ccl5/Nckap1l/Nfkbid/Il1b/Tnfrsf14/Itgb2/Ets1/Carmil2/Socs1/Il4/Il21/Myb/Lep/Cd160/Cd83/Card11/Itgal/Ptprc/Cd3e/Icosl/Syk/Prkcq/Coro1a/Rhoh/Efnb3/Ifng/Sash3/Tnfsf4/Il2/Il15/Zap70/Rasal3/Il7r/Cd4/Il2rg/Skap1/Tespa1/Il27ra/Lck/Cd59b/Cd6/Cd40lg/Cd27/Cd209e/Tnfsf14/Slamf1/Cd5/Tnfrsf13c/Il12a/Fut7/Ccr7/Foxp3/Lef1
GO:0055006,cardiac cell development,94,0.68410077319758,2.1781980641400907,5.9162051200644005e-9,7.606729263946633e-7,7.080895892860954e-7,2207,"tags=39%, list=15%, signal=34%",Csrp3/Hnrnpu/Myl2/Ccn4/Neb/Ttn/Alpk2/Adra1b/Nrap/Myo18b/Tcap/Xirp1/Cavin4/Actn2/Prkg1/Alpk3/Actc1/Mylk3/Sgcd/Bves/Popdc2/Speg/Nr3c1/Map2k4/Adra1a/Akap6/Pak1/Ppara/Tbx3/Akap13/Prox1/Pbrm1/Slc25a4/Cxadr/Fhl2/Pitx2/Sgcb
GO:0002696,positive regulation of leukocyte activation,307,-0.5150906259500294,-1.8472229143149783,7.437125814344146e-9,9.363031520017015e-7,8.715789550845421e-7,2192,"tags=35%, list=15%, signal=30%",Chrnb2/Egr3/Spn/Dhps/Il6/Cd74/Xcl1/Adam8/Zbtb16/Pdcd1lg2/Sox13/Prdm1/Flt3l/Thy1/Cd274/Il18/Irs2/Ptafr/Fgf10/Tlr9/Adora3/Stxbp1/F2rl1/Ikzf1/H2-M3/Tbx21/Ccdc88b/Btnl2/Runx3/Cdkn1a/Cd80/H2-DMa/Ccl5/Clec4d/Inpp5d/Nckap1l/Nfkbid/Il1b/Mef2c/Tnfrsf14/Lrrk2/Itgb2/Carmil2/Socs1/Il4/Il21/Pla2g3/Myb/Lep/Cd160/Nppc/Ttbk1/Tox/Tacr1/Il16/Clcf1/Cd83/Gpr183/Card11/Itgal/Fgr/Ptprc/Bcl2/Stap1/Tnfrsf4/Cd3e/Icosl/Mpl/Syk/Prkcq/Coro1a/Rhoh/Efnb3/Ifng/Sash3/Fcer1a/Tnfsf4/Il2/Igll1/Il15/Il33/Zap70/Rasal3/Il7r/Cd4/Il10/Il2rg/Tespa1/Cd40/Il27ra/Lck/Pagr1a/Cd59b/Cd6/Cd40lg/Cd27/Bst1/Cd209e/Tnfsf14/Crhr1/Slamf1/Cd5/Tnfrsf13c/Il12a/Ccr7/Foxp3/Lef1
GO:0030217,T cell differentiation,254,-0.5357018254755972,-1.8941962715549778,9.070207973523566e-9,1.1185972813061818e-6,1.0412715662837796e-6,2219,"tags=33%, list=15%, signal=29%",Batf/Egr3/Spn/Il6/Cd74/Adam8/Zbtb16/Runx2/Sox13/Lfng/Aire/Prdm1/Il6ra/Il18/Prex1/Smad7/Ikzf1/H2-M3/Tbx21/Runx3/Txk/H2-DMa/Fancd2/Clec4d/Gadd45g/Nckap1l/Nfkbid/Il1b/Vav1/Il27/Carmil2/Socs1/Il4/Foxn1/Il21/Myb/Lep/Irf4/Tox/Dock2/Cd83/Gpr183/Card11/Ptprc/Bcl2/Cd3e/Cd8a/Syk/Ctla4/Gimap1/Ly9/Rhoh/Tnfsf8/Cyp26b1/Ifng/Themis/Sash3/Lepr/Tnfsf4/Il2/Cd3g/Eomes/Il15/Zap70/Il7r/Dtx1/Cd4/Il2rg/Pla2g2d/Itk/Tespa1/Bcl11b/Slamf6/Lck/Cd27/Gpr18/Cd3d/Flt3/H2-Oa/Il12a/Fut7/Ccr7/Ccr6/Foxp3/Lef1
GO:0002200,somatic diversification of immune receptors,71,-0.7208992004474912,-2.174188773103179,1.0849657015091777e-8,1.3112609001673941e-6,1.220616851249302e-6,724,"tags=24%, list=5%, signal=23%",Nuggc/Il4/Clcf1/Ptprc/Icosl/Ifng/Tnfsf4/Il2/Cd40/Il27ra/Bcl11b/Pagr1a/Cd40lg/Ccr6/Foxp3/Lef1/Aicda
GO:0002697,regulation of immune effector process,357,-0.49324087454459103,-1.7883402395069958,1.1066408391285306e-8,1.3112609001673941e-6,1.220616851249302e-6,1795,"tags=22%, list=12%, signal=19%",Arrb2/Tnfaip3/Tlr9/C3/Smad7/Adora3/Stxbp1/F2rl1/H2-M3/Tbx21/Ccl5/Pram1/Slamf8/Nfkbid/Mzb1/Il1b/Tnfrsf14/Was/Vav1/Il27/Itgb2/Il4/Il21/Pla2g3/Myb/Lep/Cd160/Nppc/Clec4g/Unc13d/Pglyrp2/Apoa2/Btk/Clcf1/Fgr/Ptprc/Stap1/Tnfrsf4/Ptpn6/Il13ra2/Lta/Syk/Cd96/Ifng/Sash3/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Il15/Il33/Il7r/Il10/Sh2d1a/Pla2g5/Cd40/Il27ra/Tspan32/Slamf6/Rac2/Vpreb3/Pagr1a/Cd59b/Cd40lg/Crhr1/Slamf1/Cd5l/Il12a/Fut7/Ccr7/Cd37/Blk/Cd22/Foxp3/Siglecg/Fcer2a/Azgp1
GO:0002381,immunoglobulin production involved in immunoglobulin mediated immune response,64,-0.7377230329960349,-2.1685298271223052,1.1568257349175221e-8,1.3443649838666512e-6,1.251432535910777e-6,752,"tags=27%, list=5%, signal=25%",Btk/Clcf1/Pou2f2/Ptprc/Icosl/Ifng/6030468B19Rik/Tnfsf4/Il2/Gapt/Cd40/Il27ra/Pagr1a/Cd40lg/Ccr6/Foxp3/Aicda
GO:0019724,B cell mediated immunity,112,-0.6494844347839018,-2.0925709908933467,1.3973935110630643e-8,1.5932922617649242e-6,1.4831521197857034e-6,907,"tags=23%, list=6%, signal=22%",Cd70/Btk/Clcf1/Pou2f2/Ptprc/Ptpn6/Il13ra2/Lta/Icosl/Ifng/Fcer1a/6030468B19Rik/Tnfsf4/Il2/Igll1/Gapt/Cd40/Il27ra/Pagr1a/Cd40lg/Ccr6/Foxp3/Cd19/Fcer2a/Aicda/Cr2
GO:0050670,regulation of lymphocyte proliferation,212,-0.5553918776853811,-1.9246107618131436,1.603105266233673e-8,1.7939935414537196e-6,1.6699794430317252e-6,2192,"tags=38%, list=15%, signal=33%",Chrnb2/Spn/Dhps/Il6/Cd74/Xcl1/Pdcd1lg2/Prdm1/Cd274/Cd209a/Il18/Irs2/Fgf10/Tlr9/H2-M3/Gnrh1/Ccdc88b/Btnl2/Cdkn1a/Cd80/Ccl5/Zc3h12d/Inpp5d/Nckap1l/Mzb1/Il1b/Mef2c/Tnfrsf14/Il27/Carmil2/Il4/Il21/Tnfrsf13b/Lep/Clec4g/Tacr1/Btk/Clcf1/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Cd3e/Icosl/Mpl/Syk/Ctla4/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Zap70/Rasal3/Cd4/Il10/Pla2g2d/Cd40/Il27ra/Rac2/Cd59b/Cd6/Cd40lg/Bst1/Ikzf3/Cd209e/Slamf1/Tnfrsf13c/Btla/Il12a/Ccr7/Blk/Cd22/Foxp3/Siglecg
GO:0014706,striated muscle tissue development,388,0.4765000701561431,1.7473700165523307,2.2730931880251483e-8,2.497509479133813e-6,2.32486315728352e-6,1729,"tags=23%, list=12%, signal=21%",Myoz2/Csrp3/Hnrnpu/Myl2/Myh7/Gli1/Ccn4/Ankrd2/Acta1/Neb/Ryr1/Ttn/Mylpf/Klhl41/Myf6/Synb/Rbfox1/Mstn/Lmod3/Alpk2/Xirp2/Isl1/Mesp1/Myod1/Adra1b/Myoz1/Tnni1/Nrap/Plagl1/Myo18b/Foxh1/Sox15/Myog/Tcap/Klhl40/Xirp1/Popdc3/Bmp5/Cav2/Cavin4/S100b/Cacna1s/Six1/Actn2/Mylk2/Rarb/Prkg1/Wnt5a/Rbm24/Sox6/Alpk3/Tbx5/Kel/Bdnf/Actc1/Sox11/Mylk3/Erbb4/Stac3/Sgcd/Chrna1/Tnnc1/Bves/Mettl21c/Popdc2/Gpc1/Twist1/Gpcpd1/Sgcg/Smad3/Sema3c/Vgll2/Ncam1/Speg/Jph2/Homer1/Id2/Eya1/Nr3c1/Map2k4/Adra1a/Akap6/Pak1/Atf3/Aldh1a2/Fgfr2/Ppara/Tbx3/Jarid2/Akap13/Ctnnb1
GO:0032944,regulation of mononuclear cell proliferation,214,-0.5540312847770433,-1.9192997360966062,2.515425141773086e-8,2.7144132378097786e-6,2.5267729243675515e-6,2192,"tags=38%, list=15%, signal=33%",Chrnb2/Spn/Dhps/Il6/Cd74/Xcl1/Pdcd1lg2/Prdm1/Cd274/Cd209a/Il18/Irs2/Fgf10/Tlr9/H2-M3/Gnrh1/Ccdc88b/Btnl2/Cdkn1a/Cd80/Ccl5/Zc3h12d/Inpp5d/Nckap1l/Mzb1/Il1b/Mef2c/Tnfrsf14/Il27/Carmil2/Il4/Il21/Tnfrsf13b/Lep/Clec4g/Tacr1/Btk/Clcf1/Gpr183/Card11/Itgal/Ptprc/Bcl2/Tnfrsf4/Ptpn6/Cd3e/Icosl/Mpl/Syk/Ctla4/Prkcq/Coro1a/Ifng/Sash3/Tnfsf4/Il2/Tarm1/Il15/Zap70/Rasal3/Cd4/Il10/Pla2g2d/Cd40/Il27ra/Rac2/Cd59b/Cd6/Cd40lg/Bst1/Ikzf3/Cd209e/Slamf1/Tnfrsf13c/Btla/Il12a/Ccr7/Blk/Cd22/Foxp3/Siglecg
