ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
C0220597,Adult Hodgkin Lymphoma,283,-0.48618313990111095,-1.7471835355965286,4.609238513846838e-7,9.55358112505173e-5,8.860490650942557e-5,1925,"tags=26%, list=14%, signal=23%",CDC25C/TBC1D9/PDCD1LG2/PRDM1/CD274/DLEC1/MEFV/IL10RA/FUT4/TNFAIP3/TNFRSF17/TLR9/HDAC9/ALOX15/HLA-G/SPI1/IRF5/CDKN1A/PPP1R1A/CCL5/SERPINE1/PDCD1/BATF3/ETS1/TIGIT/NFKBIE/SOCS1/IL4/MKI67/CCL17/CXCL10/CD70/CXCR3/IRF4/BIRC5/TP73/BTK/POU2F2/CD83/ITGAL/PTPRC/TRAF1/BCL2/UCP1/TNFRSF4/IL13RA2/CXCR4/E2F6/CTLA4/RHOH/TNFSF8/IFNG/TNFSF4/IL2/ZAP70/POU2AF1/IL10/SH2D1A/ARHGDIB/CD40/TNFRSF9/CD27/TNFRSF8/SELL/HLA-DOA/CCL22/CD79B/CCR7/CD19/SPIB/FCER2/PAX5/AICDA/CR2
C0027868,Neuromuscular Diseases,137,0.5852308159850305,1.914730046733182,6.7631633561712e-7,1.3326541132834235e-4,1.2359731033972855e-4,1768,"tags=28%, list=12%, signal=25%",CSRP3/MYH7/SGCA/ACTA1/NEB/RYR1/MYOT/TTN/JSRP1/MSTN/TNNT1/BEST1/MYH2/TCAP/KLHL40/KY/CAV2/MGAM/ANO5/MUSK/ADGRG6/DES/SCN4A/FLNC/LDB3/SGCD/SYNC/FGF21/SGCG/RYR3/SPEG/PLA1A/ATP7A/PIK3CB/MB/ACSL4/HSPB8/SLC7A10/XPO1
C0220644,Childhood Hodgkin Lymphoma,284,-0.4907255212222428,-1.7618438373079581,6.846583709424896e-7,1.3326541132834235e-4,1.2359731033972855e-4,1925,"tags=26%, list=14%, signal=23%",CDC25C/TBC1D9/PDCD1LG2/PRDM1/CD274/DLEC1/MEFV/IL10RA/FUT4/TNFAIP3/TNFRSF17/TLR9/HDAC9/ALOX15/HLA-G/SPI1/IRF5/CDKN1A/PPP1R1A/CCL5/SERPINE1/PDCD1/BATF3/ETS1/TIGIT/NFKBIE/SOCS1/IL4/MKI67/CCL17/CXCL10/CD70/CXCR3/IRF4/BIRC5/TP73/BTK/POU2F2/CD83/ITGAL/PTPRC/TRAF1/BCL2/UCP1/TNFRSF4/IL13RA2/CXCR4/E2F6/CTLA4/RHOH/TNFSF8/IFNG/TNFSF4/IL2/ZAP70/POU2AF1/IL10/SH2D1A/ARHGDIB/ITK/CD40/TNFRSF9/CD27/TNFRSF8/SELL/HLA-DOA/CCL22/CD79B/CCR7/CD19/SPIB/FCER2/PAX5/AICDA/CR2
C0024419,Waldenstrom Macroglobulinemia,133,-0.5844692920503695,-1.9171954856418483,6.950862502456245e-7,1.3326541132834235e-4,1.2359731033972855e-4,1477,"tags=35%, list=10%, signal=31%",HCK/TNFAIP3/HDAC9/SLC28A1/ISG20/HCLS1/SPI1/EGLN3/CLEC12A/HMMR/IL1B/IL4/LAPTM5/BACH2/TNFRSF13B/CD70/IRF4/CTRL/TP73/BTK/GRAP2/POU2F2/PTPRC/BCL2/CXCR4/SYK/ZAP70/POU2AF1/IL10/CD40/CD6/CD40LG/CD27/TNFRSF8/CD79A/TNFRSF13C/ADAMTS13/CD79B/CD22/CD19/LEF1/SPIB/CXCL13/FCER2/PAX5/AICDA
C0079773,"Lymphoma, T-Cell, Cutaneous",250,-0.49811270606658725,-1.7581416049269456,9.61970008389649e-7,1.7184007780395957e-4,1.593734729322227e-4,1510,"tags=24%, list=11%, signal=22%",TBX21/TPX2/CHFR/ISG20/RRM2/RUNX3/CD80/GATA6/IL1B/ITGB2/CARMIL2/SOCS1/IL4/NTS/IL21/PRSS55/CCL17/CSF2/CXCL10/CXCR3/IRF4/SELPLG/BIRC5/TOX/TP73/STAT4/IL16/CARD11/PTPRC/BCL2/PTPN6/CXCR4/LTA/PLK1/CTLA4/PRKCQ/OAS3/IFNG/THEMIS/TNFSF4/IL2/IL15/ITGB7/IL10/IL2RG/IL31RA/CD40/BCL11B/LCK/TNFRSF9/CD40LG/TNFRSF8/SELL/CD5/CCL22/CCR7/CCR6/BLK/CD22/FOXP3
C0278879,Childhood Burkitt Lymphoma,324,-0.46843942499118735,-1.6942438026690585,9.69721111919316e-7,1.7184007780395957e-4,1.593734729322227e-4,2186,"tags=25%, list=15%, signal=21%",CD44/HERPUD1/ALOX5/CSF3R/CD38/ICAM1/FANCB/PIK3AP1/RTEL1/IL6/EGF/CDC25C/PRDM1/CD274/DLEC1/ASPG/IL18/PIM3/TLR9/HDAC9/GPER1/E2F8/ISG20/CDKN1A/CLEC4D/TIMP1/ADGRE5/ZC3H12D/PRKCB/EBI3/IL1B/VAV1/ITGB2/ETS1/IL4/IL21/MKI67/CCL17/BACH2/CD69/CSF2/IRF4/BIRC5/TP73/BTK/ITGAL/FGR/PTPRC/BCL2/ATP2A3/PTPN6/IL13RA2/CXCR4/PLK1/SYK/TNFSF8/IFNG/IL2/ZAP70/DUSP2/IL10/SH2D1A/MYCN/CD40/VPREB3/CD59/CD6/CD40LG/TNFRSF8/CD79A/TNFRSF13C/CD79B/CD19/LEF1/CXCL13/FCER2/PAX5/FCRL5/AICDA/CR2
C0086438,Hypogammaglobulinemia,53,-0.7251425258502207,-2.064745051031855,9.73234015290629e-7,1.7184007780395957e-4,1.593734729322227e-4,1117,"tags=38%, list=8%, signal=35%",ABO/BACH2/TNFRSF13B/CD70/BTK/CXCR4/CTLA4/IL10/SH2D1A/ITK/CD40/CD40LG/CD27/CD79A/SLAMF1/CD79B/FOXP3/CD19/FCER2/CR2
C3808039,Nemaline bodies,14,0.9134574902269578,2.01103660424235,9.859125600957389e-7,1.7184007780395957e-4,1.593734729322227e-4,376,"tags=64%, list=3%, signal=63%",ACTA1/MYPN/NEB/RYR1/KLHL41/LMOD3/TNNT1/MYO18B/KLHL40
C1332201,Adult Diffuse Large B-Cell Lymphoma,376,-0.44794746031583843,-1.6424833518444022,1.1573113822820136e-6,1.972315775715725e-4,1.829228774287618e-4,1942,"tags=22%, list=14%, signal=19%",NFATC1/TBC1D9/PDCD1LG2/JCHAIN/PRDM1/KL/CD274/IL10RA/FASN/MTSS1/TNFAIP3/HDAC9/PCDH10/IKZF1/CDK1/ISG20/MTHFR/RUNX3/CDKN1A/BCLAF1/CCL5/ADGRE5/ZC3H12D/SLAMF7/EBI3/IRF8/MZB1/PDCD1/XCR1/E2F1/VAV1/PRDM11/UCHL1/ETS1/SOCS1/ABO/IL4/FABP7/IL21/NR0B2/BACH2/CIITA/CSF2/CXCL10/CD70/IRF4/BIRC5/BTK/MPIG6B/POU2F2/DOCK2/CARD11/PTPRC/BCL2/PTPN6/CXCR4/LTA/PLK1/SYK/GCSAM/IFNG/IL2/ZAP70/IL10/IL31RA/CD40/IL21R/CD59/CD27/TNFRSF8/CD79A/BTLA/NTRK1/CD79B/CD37/CD22/FOXP3/CD19/LEF1/SPIB/CXCL13/AICDA
C1843643,Nocturnal hypoventilation,13,0.9152640295150429,1.9700553662909892,1.2115770634619306e-6,2.019909673845553e-4,1.873369843892967e-4,187,"tags=46%, list=1%, signal=46%",MYH7/ACTA1/NEB/TTN/KLHL41/LMOD3
C2347747,Adult Classical Hodgkin Lymphoma,181,-0.5419264783777498,-1.8585402178583186,1.4995376210245534e-6,2.4467987267313404e-4,2.269289071727415e-4,1921,"tags=29%, list=14%, signal=25%",TBC1D9/PDCD1LG2/JCHAIN/PRDM1/CD274/FUT4/TNFAIP3/TNFRSF17/HLA-G/CA9/NCF1/IRF5/CDKN1A/CCL5/DOK2/PDCD1/TNFRSF14/BATF3/SOCS1/IL4/FSCN1/CCL17/CIITA/IRF4/HLA-DRA/PIWIL4/GRAP2/POU2F2/PTPRC/LTA/SYK/TNFSF8/IFNG/IL2/PIWIL1/IL15/IL10/ARHGDIB/SKAP1/ITK/CD40/LCK/CD40LG/TNFRSF8/CD79A/CCL22/APOB/FOXP3/CD19/LEF1/PAX5/AICDA
C0278764,Adult Burkitt Lymphoma,322,-0.46839549248039775,-1.691580900328599,1.5553207074601223e-6,2.484948855314933e-4,2.3046714956815893e-4,1376,"tags=25%, list=10%, signal=23%",CD44/HERPUD1/ALOX5/CD38/ICAM1/FANCB/PIK3AP1/RTEL1/IL6/EGF/CDC25C/PRDM1/CD274/DLEC1/ASPG/IL18/PIM3/TLR9/HDAC9/GPER1/E2F8/ISG20/CDKN1A/CLEC4D/TIMP1/ADGRE5/ZC3H12D/PRKCB/EBI3/IL1B/VAV1/ITGB2/ETS1/IL4/IL21/MKI67/CCL17/BACH2/CD69/CSF2/IRF4/BIRC5/TP73/BTK/ITGAL/FGR/PTPRC/BCL2/ATP2A3/PTPN6/IL13RA2/CXCR4/PLK1/SYK/TNFSF8/IFNG/IL2/ZAP70/DUSP2/IL10/SH2D1A/MYCN/CD40/VPREB3/CD59/CD6/CD40LG/TNFRSF8/CD79A/TNFRSF13C/CD79B/CD19/LEF1/CXCL13/FCER2/PAX5/FCRL5/AICDA/CR2
C1868683,"B-CELL MALIGNANCY, LOW-GRADE",264,-0.47956166370859593,-1.7160005316724922,1.61218456337087e-6,2.523233350304327e-4,2.340178538065944e-4,1688,"tags=23%, list=12%, signal=20%",PGM3/TNFRSF17/TLR9/ARL11/HLA-G/RAD51/IL2RB/HCLS1/CD80/CLEC4D/DERL3/NCKAP1L/HMMR/IL1B/VAV1/ITGB2/IL11/IL4/IL21/CD70/CXCR3/TP73/CD53/BTK/GRAP2/POU2F2/ITGAL/TRAF1/BCL2/CXCR4/CD8A/SYK/CTLA4/IFNG/IL2/IL15/IL33/ZAP70/IL10/CD40/BCL11B/CD8B/CD40LG/CD2/CD27/IKZF3/CD79A/SELL/CD5/TNFRSF13C/TRAT1/CD79B/CCR7/CXCR5/CD19/FCER2/PAX5/FCRL5/AICDA/CR2
C0272286,Thrombocytopenia due to platelet alloimmunization,84,-0.6435512213855479,-1.9859822629491002,1.749891689329107e-6,2.6839838730929844e-4,2.489266977851953e-4,1510,"tags=47%, list=11%, signal=42%",TNFSF13B/GFI1B/CD44/THPO/IL6/F2RL3/IL18/TNFAIP3/TBX21/RUNX3/TG/PDCD1/IL1B/IL11/GP6/IL4/IL21/TNFRSF13B/CD72/CXCL10/IRF4/IL16/TNFRSF4/LTA/MPL/SYK/CTLA4/HPSE/IFNG/TNFSF4/IL2/IL33/PTGS1/IL10/APOH/CD40LG/HLA-DOA/CCR6/FOXP3/CD19
C0242584,Autoimmune thrombocytopenia,86,-0.6390603152037031,-1.981158750609012,1.8933083668001338e-6,2.847016051958868e-4,2.640471544781941e-4,1510,"tags=46%, list=11%, signal=41%",TNFSF13B/GFI1B/CD44/THPO/IL6/F2RL3/IL18/TNFAIP3/TBX21/RUNX3/TG/PDCD1/IL1B/IL11/GP6/IL4/IL21/TNFRSF13B/CD72/CXCL10/IRF4/IL16/TNFRSF4/LTA/MPL/SYK/CTLA4/HPSE/IFNG/TNFSF4/IL2/IL33/PTGS1/IL10/APOH/CD40LG/HLA-DOA/CCR6/FOXP3/CD19
C2363741,HIV-1 infection,481,-0.4237645190344984,-1.589671341030301,2.0563020078588244e-6,3.032650018897947e-4,2.812638191721068e-4,1611,"tags=19%, list=11%, signal=17%",TLR8/ARTN/SLC28A1/SARDH/HLA-G/ZEB2/CDK1/RAD51/ISG20/IL2RB/HCLS1/CDKN1A/CCL5/CLEC4D/TIMP1/PRKCB/TG/INPP5D/SLAMF7/PDCD1/IL1B/SIGLEC1/TRIM9/ETS1/CCNA2/P2RX1/IL4/IL21/FSCN1/CCL17/CD69/CYP27B1/CD72/CSF2/CXCL10/CXCR3/GNB3/CCL3L3/NOG/SELPLG/GFAP/BIRC5/CEP55/IL16/CH25H/STOML1/PTPRC/BCL2/TNFRSF4/CXCR4/PLK1/CTLA4/MARCHF1/IFNG/IL2/IL15/CXCR2/IL33/FAM72A/ZAP70/POU2AF1/IL7R/CD4/IL10/IL2RG/FUT1/ARHGDIB/CD40/GATA1/IL21R/MMP7/BCL11B/LCK/CD40LG/CD27/TNFRSF8/CACNA2D4/GREM1/CD209/SELL/ADAMTS13/CCL22/CCR7/CCR6/CXCR5/INSRR/FOXP3/CD19/CXCL13/AICDA/CR2
C1961099,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,479,-0.42361211706758745,-1.586964456517175,2.3358880172124985e-6,3.3799858875476705e-4,3.134775637001957e-4,1564,"tags=19%, list=11%, signal=18%",ZBTB16/F2RL3/TRPV1/TBC1D9/RUNX2/ARHGEF2/JDP2/GDF15/CD274/ASPG/IL18/STIL/C3/GPER1/HOXA7/IKZF1/ZEB2/TET1/IL2RB/CRMP1/SPI1/CDKN1A/FANCD2/INPP5D/MSLN/EBI3/PDCD1/IL1B/MEF2C/VAV1/ETS1/AVPR2/NFKBIE/IL4/FOXN1/NKX2-5/PRSS55/NR0B2/OLIG2/NHLH1/CSF2/MYB/LYL1/TOX/AFF3/MATK/IL16/GRAP2/CARD11/PTPRC/BCL2/PTPN6/CXCR4/CD3E/PLK1/PRKCQ/IFNG/IL2/GRIA1/SMC4/IL7R/DTX1/IL10/IL2RG/FUT1/MYCN/PITX1/GATA1/BCL11B/LCK/CD59/CD247/CD6/DNTT/CD2/CD3D/RHO/IKZF3/FLT3/WNT11/CD79A/SNAP91/CD5/LTB/CCR7/CCR6/CD22/FOXP3/CD19/LEF1/FCER2/PAX5
C0023290,"Leishmaniasis, Visceral",150,-0.5516473605523637,-1.8496662440201632,2.8837425778581695e-6,4.095448486961907e-4,3.7983330601535384e-4,2085,"tags=32%, list=15%, signal=28%",SLC11A1/BCS1L/IL6/PDCD1LG2/ARHGEF2/CD274/ASPG/IL18/IL10RA/TLR9/SPAG1/HLA-G/ISG20/IL2RB/IRF5/CLEC4D/PRKCB/INPP5D/IL1B/ITGB2/AHCY/SOCS1/IL4/PIGZ/CD69/CSF2/LEP/CXCL10/UNC13D/MATK/LTA/MPL/CTLA4/IFNG/TNFSF4/IL2/IL15/CXCR2/IL33/IL10/CD40/LCK/CD40LG/SLAMF1/CCR7/FOXP3/CXCL13/PLAG1
C0038013,Ankylosing spondylitis,472,-0.42103139496858083,-1.576469742869597,3.2208272879202824e-6,4.4910044492837536e-4,4.165192341526766e-4,2130,"tags=24%, list=15%, signal=21%",IL15RA/TLR3/CD38/DNMT3A/ITGAE/TSKU/IL6/CD74/ACR/ASPM/CA1/INAVA/KSR1/NFATC1/SRR/PDCD1LG2/RUNX2/ARHGEF2/GDF15/GJA1/PRDM1/IL6R/CD274/MEFV/IL10RA/C2orf74/TNFAIP3/TNIP1/GGCT/TLR9/C3/KIF21B/TBX21/ISG20/MTHFR/IL2RB/HCLS1/RUNX3/HLA-DMA/PPP1R1A/TIMP1/PRKCB/EBI3/IRF8/PDCD1/GPR35/IL1B/TNFRSF14/LRRK2/ETS1/UBASH3A/CDKN2D/SOCS1/IL4/MRAP/CRB1/GLYAT/ALPP/FSCN1/BACH2/CD69/CISH/CSF2/LEP/TNFAIP8L2/ADCY7/ANKDD1B/IRF4/NOG/DENND1B/SHCBP1/STAT4/GRAP2/E2F2/CARD11/ITGAL/CXCR4/LTA/CTLA4/PRKCQ/TLR1/MARCHF1/IFNG/ZNF831/IL2/IL33/IL7R/PSD4/IL10/IL2RG/RMI2/TESPA1/CD40/SPATA48/BCL11B/REM1/CD59/BSN/CD6/CD40LG/TNFSF14/SLC38A1/HLA-DOA/BTLA/HLA-DOB/TREML2/BANK1/CCR7/CXCR5/FOXP3/CD19/FCRL5/AICDA
C0686353,"Muscular Dystrophies, Limb-Girdle",100,0.6101617671481179,1.9150499077119683,3.496179694021871e-6,4.787893227402452e-4,4.440542517388305e-4,1127,"tags=20%, list=8%, signal=19%",SGCA/ACTA1/MYOT/TTN/PYGM/MSTN/FBXO40/BEST1/AQP4/TCAP/POPDC3/TRIM72/ANO5/ACTN2/DES/ASTN2/FLNC/SGCD/BVES/SGCG
C1866021,Increased connective tissue,16,0.890683400102415,2.030730134530718,3.5808796753440842e-6,4.817853724598909e-4,4.4683294489935324e-4,489,"tags=50%, list=3%, signal=48%",ACTA1/NEB/RYR1/KLHL41/LMOD3/TCAP/KLHL40/ANO5
C1850900,Familial primary gastric lymphoma,79,-0.6392183622998149,-1.9518509669694546,4.514664459631158e-6,5.969476162226095e-4,5.536404311021368e-4,1093,"tags=34%, list=8%, signal=32%",TNFAIP3/CHST2/ZEB2/ISG20/MTHFR/IL4/NR0B2/MKI67/CSF2/CXCR3/IRF4/CARD11/BCL2/PTPN6/CXCR4/IL2/PTGS1/CD40LG/CD79A/SELL/TNFRSF13C/CD79B/CD19/LEF1/CXCL13/FCER2/AICDA
C0036920,Sezary Syndrome,142,-0.5646790908377551,-1.8794889122036875,4.6665596592650246e-6,6.065736614729402e-4,5.625681287716998e-4,1703,"tags=30%, list=12%, signal=26%",ARRB2/TNFAIP3/MYBL2/HLA-G/TBX21/RUNX3/PPP1R1A/GATA6/CCL5/EBI3/HELLS/TIGIT/IL4/IL21/PRSS55/NR0B2/NKG7/CCL17/CXCL10/SELPLG/TOX/STAT4/CARD11/PTPN6/CTLA4/CMTM2/IFNG/IL2/IL15/CD4/IL10/IL2RG/CD40/IL21R/LCK/CD40LG/TNFRSF8/SELL/NTRK1/CCR7/FOXP3/CXCL13
C0220605,Adult Non-Hodgkin Lymphoma,263,-0.47598863765098054,-1.698568516234175,4.872675465724515e-6,6.125991499449394e-4,5.681564818274469e-4,1828,"tags=22%, list=13%, signal=20%",AURKA/CD274/ASPG/IL10RA/TNFAIP3/TNIP1/TLR9/HDAC9/HLA-G/TPX2/ISG20/MTHFR/CLEC4D/TIMP1/IRF8/TNFRSF14/ETS1/NPAS2/IL4/NR0B2/BACH2/LEP/IRF4/CDC6/TP73/BTK/CARD11/PTPRC/TRAF1/BCL2/UCP1/PTPN6/CXCR4/LTA/PLK1/CTLA4/IL2/SMC4/H4C1/IL10/SH2D1A/H4C6/MYCN/H4C9/CD40/CD59/CD40LG/TNFRSF8/TNFRSF13C/CD79B/CCR7/CD37/CXCR5/CD22/CD19/PAX5/PLAG1/AICDA
C0220612,Childhood Non-Hodgkin Lymphoma,263,-0.47598863765098054,-1.698568516234175,4.872675465724515e-6,6.125991499449394e-4,5.681564818274469e-4,1828,"tags=22%, list=13%, signal=20%",AURKA/CD274/ASPG/IL10RA/TNFAIP3/TNIP1/TLR9/HDAC9/HLA-G/TPX2/ISG20/MTHFR/CLEC4D/TIMP1/IRF8/TNFRSF14/ETS1/NPAS2/IL4/NR0B2/BACH2/LEP/IRF4/CDC6/TP73/BTK/CARD11/PTPRC/TRAF1/BCL2/UCP1/PTPN6/CXCR4/LTA/PLK1/CTLA4/IL2/SMC4/H4C1/IL10/SH2D1A/H4C6/MYCN/H4C9/CD40/CD59/CD40LG/TNFRSF8/TNFRSF13C/CD79B/CCR7/CD37/CXCR5/CD22/CD19/PAX5/PLAG1/AICDA
C0856825,Acute GVH disease,195,-0.5117032115350061,-1.7749154049418723,6.001020636236246e-6,7.422875364402543e-4,6.884362723098185e-4,2109,"tags=29%, list=15%, signal=25%",CD38/ICAM1/FANCB/IL6/EGF/ARHGEF2/AURKA/CD274/IL18/PTAFR/NRM/TLR9/C3/HLA-G/ISG20/MTHFR/FANCD2/CCL5/INPP5D/SERPINE1/IL1B/TNFRSF14/TIGIT/P2RX1/ABO/IL4/BPI/CSF2/CXCL10/CXCR3/CD83/LTA/CTLA4/TLR1/HPSE/IFNG/IL2/ITGB7/IL33/DOCK11/ARHGAP45/IL7R/IL10/FUT1/CD40/IL27RA/TNMD/HCST/TNFRSF8/FLT3/TNFSF14/SELL/SERPINF2/CCR7/FOXP3/CD19/CXCL13
C1333296,Activated B-cell type diffuse large B-cell lymphoma,32,-0.7782248031510444,-2.035788222661051,6.099009151906726e-6,7.424333521582966e-4,6.885715094308063e-4,818,"tags=31%, list=6%, signal=30%",IRF4/BTK/CARD11/BCL2/GCSAM/IL10/CD40/CD79B/CD37/SPIB
C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",217,-0.49706333392857804,-1.7408364500851117,7.146236099434522e-6,8.563200726025524e-4,7.941960086164321e-4,1153,"tags=17%, list=8%, signal=16%",C11orf65/IL4/IL21/MKI67/BACH2/CD70/CXCR3/PAG1/TP73/BTK/CD83/CARD11/AURKB/TOP2A/BCL2/CXCR4/SYK/IL2/IL10/FUT1/MYCN/CD40/LCK/TNFRSF9/CD40LG/GREM1/CD5/BTLA/LTB/IL12A/NTRK1/CCR7/CD19/LEF1/FCER2/PAX5/AICDA
C0239981,Hypoalbuminemia,80,-0.6292764778885607,-1.927322234450338,7.4036217216599175e-6,8.735134612832293e-4,8.101420562470618e-4,1438,"tags=20%, list=10%, signal=18%",IRF5/PIK3R5/GPR35/AHCY/NPHS2/CSF2/IL2/POU2AF1/IL10/CCBE1/MMEL1/IL12A/INSRR/FOXP3/NPHS1/SPIB
C1842170,Centrally nucleated skeletal muscle fibers,24,0.8178353514382459,2.0130244323192388,7.979214159726709e-6,9.27160505923396e-4,8.598971304190331e-4,1312,"tags=38%, list=9%, signal=34%",MYH7/ACTA1/CASQ1/RYR1/TTN/MYF6/CCDC78/BVES/SPEG
C1858025,Spinal rigidity,50,0.6931766437641277,1.9804606391803299,8.13714770430542e-6,9.313997872286308e-4,8.638288615552509e-4,541,"tags=22%, list=4%, signal=21%",MYH7/ACTA1/MYPN/NEB/TTN/KLHL41/MYBPC1/LMOD3/KY/SLC5A7/DES
C1837262,Increased muscle lipid content,12,0.9080268388852215,1.9400153357720467,9.177935686703305e-6,0.0010296644947911826,9.549646891866807e-4,144,"tags=46%, list=1%, signal=46%",MYH7/ACTA1/MYPN/NEB/TTN/KLHL41
C2678065,Myofibrillar Myopathy,51,0.7033144607689564,2.0266656022483667,9.264160925882332e-6,0.0010296644947911826,9.549646891866807e-4,1091,"tags=35%, list=8%, signal=33%",MYH7/ACTA1/MYOT/TTN/XIRP2/ATP2A1/KLHL40/XIRP1/KY/ANO5/DES/SLC24A1/ACTC1/GSN/FLNC/LDB3/CRYAB/FN1
C3468561,familial atrial fibrillation,127,0.5470216856297476,1.7760756261515915,9.551411761584158e-6,0.0010445488346865915,9.687692042436466e-4,2351,"tags=32%, list=17%, signal=27%",MYH7/SGCA/MYPN/MYOT/TTN/MYOZ1/SLC9B1/MYO18B/REEP1/RPL3L/SOX15/SYNPO2L/ARNT2/CAV2/DES/TBX5/PHLDA1/TUBA8/RBM20/ERBB4/KCND3/WNT3/SH3PXD2A/NR3C1/KCNN3/AKAP6/ESR2/DNAH10/SCMH1/PRRX1/CDK6/XPO1/CASQ2/CAV1/CAND2/PITX2/SORL1/REEP3/SELE/EPHA3/SLC27A6
C0042384,Vasculitis,212,-0.4902202392972547,-1.7111797774976554,9.67048732073908e-6,0.0010445488346865915,9.687692042436466e-4,2033,"tags=29%, list=14%, signal=25%",RTEL1/IL6/ACR/EGF/C1QTNF1/CSK/CD274/IL18/WIPF1/MEFV/NOTCH4/TNIP1/TLR9/LPAR1/IKZF1/ZEB2/ISG20/SCN11A/IRF5/CCL5/PRKCB/P4HA2/PDCD1/IL1B/WAS/ITGB2/ETS1/IL21/LAMP3/BPI/LSAMP/CIITA/TNFRSF13B/CSF2/LEP/CXCL10/CXCR3/SLC6A2/RASGRP3/STAT4/GRAP2/CD83/BCL2/SYK/CTLA4/IFNG/IL2/SLC26A5/IL33/IL10/SH2D1A/CD40/CD40LG/CD79A/TNFRSF13C/IL12A/BLK/CD22/CD19/CXCL13/CR2
C0427055,Facial Paresis,37,0.7538093519609225,2.0272683992192304,1.0599622055745452e-5,0.0011290069659098871,0.0010471000910916963,827,"tags=27%, list=6%, signal=26%",MYH7/NEB/RYR1/TTN/MYL1/MYH2/HOXA1/DES/FLNC/STAC3
C1866141,Foot dorsiflexor weakness,59,0.6692139031625103,1.9697429909607314,1.1195564620549442e-5,0.001176147740753338,0.0010908209104693956,900,"tags=22%, list=6%, signal=21%",MYH7/ACTA1/NEB/MYOT/TTN/KLHL41/LMOD3/TCAP/DES/FLNC/LYST/LDB3/CRYAB
C0020981,Angioimmunoblastic Lymphadenopathy,75,-0.6436233135030938,-1.9473260754557389,1.1786396988567257e-5,0.0012051983800709638,0.0011177639923052485,1543,"tags=27%, list=11%, signal=24%",HLA-G/TBX21/PDCD1/VAV1/IL4/IL21/CXCR3/IRF4/BCL2/SYK/IFNG/SAMSN1/ZAP70/IL10/ITK/TNFRSF8/CXCR5/LEF1/CXCL13/CR2
C0151332,Active tuberculosis,75,-0.643474558547566,-1.9468760072284463,1.1786396988567257e-5,0.0012051983800709638,0.0011177639923052485,2109,"tags=45%, list=15%, signal=39%",CD38/BATF/SLC11A1/IL6/THBS4/CD274/IL18/IL10RA/TLR9/CFP/TLR8/ISG20/CCL5/EBI3/IL1B/SIGLEC1/SOCS1/IL4/CXCL10/CTLA4/TNFSF8/IFNG/THEMIS/IL2/CCN6/IL15/IL10/TSPAN32/ADAM11/CD27/BTLA/CCL22/INSRR/FOXP3
C0240479,Neck muscle weakness,41,0.7291010057936064,2.0088255601762577,1.2753770375721819e-5,0.0012869561185711925,0.0011935903937500324,1542,"tags=41%, list=11%, signal=37%",MYH7/ACTA1/MYPN/NEB/MYL1/KLHL41/MYH2/SLC5A7/MUSK/DES/CHRNA1/CRYAB/SNAP25/CHRNE/KBTBD13/FA2H/COL13A1
C0221026,X-linked agammaglobulinemia,52,-0.7062563496355763,-1.9923477025908656,1.3169340278305755e-5,0.0013116320856406082,0.0012164761758101433,1677,"tags=50%, list=12%, signal=44%",TNFRSF17/TLR9/TLR8/PLEK/NCF1/CD80/IL1B/UCHL1/SOCS1/IL4/TNFRSF13B/BTK/CD83/PTPRC/DNALI1/IL10/IL2RG/ITK/CD40/CD40LG/TNFRSF8/CD79A/TNFRSF13C/CCL22/CD19/FCER2
C0398686,Primary immune deficiency disorder,79,-0.622463398955387,-1.9006897467446509,1.423784170296489e-5,0.0013998718976927914,0.0012983143911866905,1765,"tags=32%, list=12%, signal=29%",MEFV/IL10RA/PGM3/IKZF1/EBI3/IRF8/IL1B/WAS/CARMIL2/IL21/BACH2/CD70/UNC13D/BTK/CARD11/CXCR4/CORO1A/IFNG/IL7R/IL2RG/STX11/SH2D1A/IL21R/CD40LG/FOXP3/CD19
C0001768,Agammaglobulinemia,36,-0.7433878420514751,-2.003964808258845,1.4737874494894546e-5,0.0014306931582448897,0.0013268996397335436,1193,"tags=36%, list=8%, signal=33%",HELLS/CIITA/BTK/CXCR4/POU2AF1/IL10/IL2RG/SH2D1A/CD40LG/CD79A/CD79B/CD19/AICDA
C2700553,Omenn Syndrome,27,-0.7954105312077282,-2.0313813253161768,1.6188381866868545e-5,0.001551858756712686,0.0014392749509793523,659,"tags=59%, list=5%, signal=57%",ISG20/IL4/CARD11/PTPRC/CD3E/CTLA4/CORO1A/IFNG/ZAP70/IL7R/IL10/IL2RG/IL21R/CD40LG/CD3D/FOXP3
C0751336,Distal Muscular Dystrophies,28,0.7838997629435016,1.9854695318955038,1.7786048212265444e-5,0.0016660156864672314,0.0015451500564074205,1624,"tags=50%, list=11%, signal=44%",MYH7/ACTA1/NEB/RYR1/MYOT/TTN/ANO5/DES/FLNC/LDB3/CRYAB/PIK3C2A/ADSS1/HSPB8
