# Analysis Version : 1.1
# Analysis Group Name : Default Analysis Group
# Description : Including all applicable data files.
# Created By :bridgeslab@umich.edu
# Last Modified Date : 2024-01-15 04:40:03 PM
# Number of Experiments in Analysis Group : 2
# List of instrument types in the study that are imported : QuantStudio 5 System
# Normalization method : Endogenous Control = Rplp0
# Reference Sample : 1739
# Reference Group : 
# Max CT : 40.0
# Confidence Level : 95.0
# Statistical Test:T-test

"Experiment Name","Barcode","Well","Biological Group Name","Sample Name","Target Name","Task","Amp Score","Amp Status","Cq Conf","Target Efficiency","Cq","Cq (Post IC)","Eq. Cq","Quantity","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline Stop","Tm1","Tm2","Tm3","Cq Mean","Cq SE","Intercept","R-Squared","Slope","Efficiency","Omit","FLAGS","AMPNC","AMPSCORE","BADROX","OFFSCALE","NOAMP","NOISE","SPIKE","NOSIGNAL","NOSAMPLE","EXPFAIL","BLFAIL","THOLDFAIL","CTFAIL","HIGHSD","OUTLIERRG","MAXCT","MPOUTLIER","MTP or TM","LOWROX","PRFLOW","PRFDROP","DRNMIN","CQCONF",
"2024-01-15 Slc16a1.eds","","E22","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","88.92489","71.614624","63.908768","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","E23","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","72.731415","89.03657","75.188354","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","E24","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","67.37082","71.83798","82.55918","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F1","","4092","Rplp0","UNKNOWN","1.6275522","Amp","0.95802116","100.0","20.505625","20.505625","20.505625","-","true","0.5736619","true","3.0","15.0","83.903595","-","-","20.574469","0.03656183","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F2","","1742","Rplp0","UNKNOWN","1.6325158","Amp","0.9862855","100.0","23.831167","23.831167","23.831167","-","true","0.5736619","true","3.0","16.0","83.79137","-","-","23.801615","0.016956845","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F3","","4106","Rplp0","UNKNOWN","1.633105","Amp","0.98406315","100.0","23.926104","23.926104","23.926104","-","true","0.5736619","true","3.0","16.0","83.903595","-","-","23.950644","0.019110754","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F4","","1747","Rplp0","UNKNOWN","1.625631","Amp","0.97871983","100.0","23.100914","23.100914","23.100914","-","true","0.5736619","true","3.0","16.0","83.679146","-","-","22.798695","0.24905074","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F5","","4091","Rplp0","UNKNOWN","1.6206435","Amp","0.9870094","100.0","23.525164","23.525164","23.525164","-","true","0.5736619","true","3.0","17.0","83.713135","-","-","23.159033","0.24735792","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F6","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","77.30733","62.5852","68.99101","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F7","","4092","Rplp0","UNKNOWN","1.6213543","Amp","0.9475385","100.0","20.630238","20.630238","20.630238","-","true","0.5736619","true","3.0","14.0","83.937904","-","-","20.574469","0.03656183","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F8","","1742","Rplp0","UNKNOWN","1.632358","Amp","0.9882802","100.0","23.801249","23.801249","23.801249","-","true","0.5736619","true","3.0","16.0","83.937904","-","-","23.801615","0.016956845","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F9","","4106","Rplp0","UNKNOWN","1.6308367","Amp","0.98832035","100.0","23.98829","23.98829","23.98829","-","true","0.5736619","true","3.0","16.0","83.923965","-","-","23.950644","0.019110754","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F10","","1747","Rplp0","UNKNOWN","1.6356857","Amp","0.9833822","100.0","22.99048","22.99048","22.99048","-","true","0.5736619","true","3.0","16.0","84.036285","-","-","22.798695","0.24905074","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F11","","4091","Rplp0","UNKNOWN","1.635303","Amp","0.9849091","100.0","23.2641","23.2641","23.2641","-","true","0.5736619","true","3.0","17.0","84.036285","-","-","23.159033","0.24735792","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F12","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","68.76108","87.96741","79.09431","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F13","","4092","Rplp0","UNKNOWN","1.625936","Amp","0.9699015","100.0","20.587543","20.587543","20.587543","-","true","0.5736619","true","3.0","14.0","84.0025","-","-","20.574469","0.03656183","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F14","","1742","Rplp0","UNKNOWN","1.6388115","Amp","0.9856605","100.0","23.77243","23.77243","23.77243","-","true","0.5736619","true","3.0","17.0","84.11466","-","-","23.801615","0.016956845","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F15","","4106","Rplp0","UNKNOWN","1.6327718","Amp","0.9881429","100.0","23.937536","23.937536","23.937536","-","true","0.5736619","true","3.0","18.0","84.0025","-","-","23.950644","0.019110754","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F16","","1747","Rplp0","UNKNOWN","1.6866133","Amp","0.9847006","100.0","22.304691","22.304691","22.304691","-","true","0.5736619","true","3.0","15.0","84.78762","-","-","22.798695","0.24905074","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F17","","4091","Rplp0","UNKNOWN","1.6880811","Amp","0.97974485","100.0","22.687838","22.687838","22.687838","-","true","0.5736619","true","3.0","16.0","84.62512","-","-","23.159033","0.24735792","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","F18","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","77.125565","83.28192","64.25318","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F19","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","77.461365","72.42435","83.50578","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F20","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","89.99794","83.84158","68.84247","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F21","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","88.031456","73.73653","71.16791","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F22","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","71.94966","68.59929","86.914665","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F23","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","80.66064","72.731415","77.421936","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","F24","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","76.64018","80.772316","74.07156","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G1","","1748","Rplp0","UNKNOWN","1.6332097","Amp","0.983519","100.0","23.3802","23.3802","23.3802","-","true","0.5736619","true","3.0","17.0","83.903595","-","-","23.425795","0.023156624","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G2","","4104","Rplp0","UNKNOWN","1.621377","Amp","0.9655173","100.0","22.374521","22.374521","22.374521","-","true","0.5736619","true","3.0","16.0","83.903595","-","-","23.801962","0.6738864","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G3","","4110","Rplp0","UNKNOWN","1.6296904","Amp","0.9821419","100.0","22.65816","22.65816","22.65816","-","true","0.5736619","true","3.0","17.0","84.015816","-","-","22.691156","0.062616765","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G4","","4094","Rplp0","UNKNOWN","1.6134744","Amp","0.9495674","100.0","19.924587","19.924587","19.924587","-","true","0.5736619","true","3.0","13.0","83.79137","-","-","19.674864","0.22262898","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G5","","1739","Rplp0","UNKNOWN","1.628345","Amp","0.97444975","100.0","22.044182","22.044182","22.044182","-","true","0.5736619","true","3.0","15.0","83.937904","-","-","21.791025","0.22833782","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G6","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","86.410324","90.905624","81.24072","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G7","","1748","Rplp0","UNKNOWN","1.6299614","Amp","0.9860662","100.0","23.44156","23.44156","23.44156","-","true","0.5736619","true","3.0","16.0","83.937904","-","-","23.425795","0.023156624","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G8","","4104","Rplp0","UNKNOWN","1.6232708","Amp","0.97332436","100.0","22.490175","22.490175","22.490175","-","true","0.5736619","true","3.0","16.0","84.050285","-","-","23.801962","0.6738864","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G9","","4110","Rplp0","UNKNOWN","1.6195954","Amp","0.9836238","100.0","22.812279","22.812279","22.812279","-","true","0.5736619","true","3.0","16.0","83.811646","-","-","22.691156","0.062616765","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G10","","4094","Rplp0","UNKNOWN","1.6212224","Amp","0.9555208","100.0","19.86925","19.86925","19.86925","-","true","0.5736619","true","3.0","13.0","84.036285","-","-","19.674864","0.22262898","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G11","","1739","Rplp0","UNKNOWN","1.6307727","Amp","0.97580194","100.0","21.993608","21.993608","21.993608","-","true","0.5736619","true","3.0","15.0","84.036285","-","-","21.791025","0.22833782","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G12","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","64.82996","84.71019","77.97113","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G13","","1748","Rplp0","UNKNOWN","1.6369601","Amp","0.98539704","100.0","23.455626","23.455626","23.455626","-","true","0.5736619","true","3.0","17.0","84.0025","-","-","23.425795","0.023156624","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G14","","4104","Rplp0","UNKNOWN","1.6285882","Amp","0.9724921","100.0","22.344175","22.344175","22.344175","-","true","0.5736619","true","3.0","15.0","84.0025","-","-","23.801962","0.6738864","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G15","","4110","Rplp0","UNKNOWN","1.6339393","Amp","0.9844178","100.0","22.603033","22.603033","22.603033","-","true","0.5736619","true","3.0","16.0","84.11466","-","-","22.691156","0.062616765","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G16","","4094","Rplp0","UNKNOWN","1.673385","Amp","0.9278204","100.0","19.230753","19.230753","19.230753","-","true","0.5736619","true","3.0","14.0","84.78762","-","-","19.674864","0.22262898","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G17","","1739","Rplp0","UNKNOWN","1.6800189","Amp","0.978789","100.0","21.335283","21.335283","21.335283","-","true","0.5736619","true","3.0","14.0","84.73706","-","-","21.791025","0.22833782","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","G18","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","85.07286","68.50666","76.11816","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G19","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","64.92478","90.55762","68.50666","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G20","","No Sample","Rplp0","UNKNOWN","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","74.32722","85.29672","64.70091","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G21","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","82.89422","87.026344","65.02556","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G22","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","83.78765","80.772316","77.98033","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G23","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","90.711754","82.67086","87.58474","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","G24","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","77.75697","64.69052","74.4066","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","H1","","4115","Rplp0","UNKNOWN","1.6324095","Amp","0.9800216","100.0","21.968077","21.968077","21.968077","-","true","0.5736619","true","3.0","15.0","83.903595","-","-","22.039345","0.036083866","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H2","","4103","Rplp0","UNKNOWN","1.6327633","Amp","0.98120254","100.0","22.876911","22.876911","22.876911","-","true","0.5736619","true","3.0","16.0","83.903595","-","-","22.868711","0.0060809515","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H3","","1752","Rplp0","UNKNOWN","1.633314","Amp","0.98764473","100.0","24.83718","24.83718","24.83718","-","true","0.5736619","true","3.0","17.0","83.903595","-","-","24.855648","0.067812055","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H4","","4107","Rplp0","UNKNOWN","1.6185381","Amp","0.9770344","100.0","21.780725","21.780725","21.780725","-","true","0.5736619","true","3.0","14.0","83.79137","-","-","21.49821","0.22600763","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H5","","4097","Rplp0","UNKNOWN","1.6157919","Amp","0.95214945","100.0","19.927345","19.927345","19.927345","-","true","0.5736619","true","3.0","14.0","83.937904","-","-","19.659422","0.2406312","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H6","","No Sample","Rplp0","UNKNOWN","0.0","Inconclusive","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.5736619","true","3.0","39.0","85.62364","91.91707","82.0274","-","-","-","-","-","-","false","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","1.0",
"2024-01-15 Slc16a1.eds","","H7","","4115","Rplp0","UNKNOWN","1.6294057","Amp","0.97347945","100.0","22.084814","22.084814","22.084814","-","true","0.5736619","true","3.0","15.0","83.937904","-","-","22.039345","0.036083866","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H8","","4103","Rplp0","UNKNOWN","1.6354281","Amp","0.98941755","100.0","22.872389","22.872389","22.872389","-","true","0.5736619","true","3.0","16.0","84.050285","-","-","22.868711","0.0060809515","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2024-01-15 Slc16a1.eds","","H9","","1752","Rplp0","UNKNOWN","1.631384","Amp","0.9934348","100.0","24.981243","24.981243","24.981243","-","true","0.5736619","true","3.0","19.0","83.923965","-","-","24.855648","0.067812055","-","-","-","-","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
